# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_ms1.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 4.642663e-04 8.518059e+00 6.421389e-01 6.662299e-01 9.172300e+00 6.686045e+04 4.781671e-04 9.561712e+00
 4.652622e-04 8.518096e+00 6.451873e-01 6.695177e-01 9.175500e+00 6.542823e+04 4.792390e-04 9.566566e+00
 4.662601e-04 8.518220e+00 6.482470e-01 6.728189e-01 9.178800e+00 6.402344e+04 4.803134e-04 9.571535e+00
 4.672602e-04 8.518232e+00 6.513179e-01 6.761334e-01 9.182000e+00 6.265091e+04 4.813905e-04 9.576403e+00
 4.682624e-04 8.518332e+00 6.544001e-01 6.794614e-01 9.185300e+00 6.130987e+04 4.824702e-04 9.581384e+00
 4.692668e-04 8.518419e+00 6.574937e-01 6.828027e-01 9.188600e+00 5.999955e+04 4.835526e-04 9.586373e+00
 4.702733e-04 8.518494e+00 6.605986e-01 6.861575e-01 9.191900e+00 5.871171e+04 4.846376e-04 9.591367e+00
 4.712820e-04 8.518557e+00 6.637148e-01 6.895258e-01 9.195200e+00 5.745834e+04 4.857253e-04 9.596369e+00
 4.722929e-04 8.518607e+00 6.668423e-01 6.929076e-01 9.198500e+00 5.622641e+04 4.868157e-04 9.601376e+00
 4.733059e-04 8.518645e+00 6.699812e-01 6.963028e-01 9.201800e+00 5.502509e+04 4.879087e-04 9.606391e+00
 4.743211e-04 8.518671e+00 6.731314e-01 6.997117e-01 9.205100e+00 5.384894e+04 4.890044e-04 9.611412e+00
 4.753384e-04 8.518684e+00 6.762930e-01 7.031340e-01 9.208400e+00 5.270198e+04 4.901028e-04 9.616440e+00
 4.763580e-04 8.518785e+00 6.794660e-01 7.065700e-01 9.211800e+00 5.157450e+04 4.912039e-04 9.621582e+00
 4.773797e-04 8.518774e+00 6.826504e-01 7.100196e-01 9.215100e+00 5.047284e+04 4.923077e-04 9.626624e+00
 4.784037e-04 8.518850e+00 6.858461e-01 7.134828e-01 9.218500e+00 4.939851e+04 4.934142e-04 9.631780e+00
 4.794298e-04 8.518913e+00 6.890532e-01 7.169596e-01 9.221900e+00 4.834449e+04 4.945235e-04 9.636943e+00
 4.804581e-04 8.518864e+00 6.922717e-01 7.204501e-01 9.225200e+00 4.731455e+04 4.956354e-04 9.642004e+00
 4.814887e-04 8.518903e+00 6.955016e-01 7.239544e-01 9.228600e+00 4.630811e+04 4.967501e-04 9.647181e+00
 4.825214e-04 8.518929e+00 6.987429e-01 7.274723e-01 9.232000e+00 4.532064e+04 4.978676e-04 9.652365e+00
 4.835564e-04 8.518943e+00 7.019956e-01 7.310039e-01 9.235400e+00 4.435767e+04 4.989878e-04 9.657555e+00
 4.845935e-04 8.518944e+00 7.052598e-01 7.345493e-01 9.238800e+00 4.341281e+04 5.001108e-04 9.662753e+00
 4.856330e-04 8.518932e+00 7.085353e-01 7.381085e-01 9.242200e+00 4.249138e+04 5.012366e-04 9.667957e+00
 4.866746e-04 8.518908e+00 7.118223e-01 7.416815e-01 9.245600e+00 4.158724e+04 5.023651e-04 9.673169e+00
 4.877185e-04 8.518872e+00 7.151207e-01 7.452682e-01 9.249000e+00 4.070551e+04 5.034965e-04 9.678388e+00
 4.887646e-04 8.518822e+00 7.184305e-01 7.488688e-01 9.252400e+00 3.984029e+04 5.046306e-04 9.683613e+00
 4.898129e-04 8.518861e+00 7.217518e-01 7.524833e-01 9.255900e+00 3.899651e+04 5.057675e-04 9.688955e+00
 4.908635e-04 8.518786e+00 7.250845e-01 7.561116e-01 9.259300e+00 3.816849e+04 5.069073e-04 9.694194e+00
 4.919164e-04 8.518800e+00 7.284286e-01 7.597538e-01 9.262800e+00 3.735931e+04 5.080499e-04 9.699550e+00
 4.929715e-04 8.518700e+00 7.317842e-01 7.634099e-01 9.266200e+00 3.656852e+04 5.091953e-04 9.704805e+00
 4.940289e-04 8.518688e+00 7.351512e-01 7.670799e-01 9.269700e+00 3.579407e+04 5.103436e-04 9.710175e+00
 4.950885e-04 8.518563e+00 7.385297e-01 7.707638e-01 9.273100e+00 3.503563e+04 5.114947e-04 9.715444e+00
 4.961504e-04 8.518526e+00 7.419196e-01 7.744617e-01 9.276600e+00 3.429442e+04 5.126487e-04 9.720828e+00
 4.972146e-04 8.518376e+00 7.453209e-01 7.781736e-01 9.280000e+00 3.356698e+04 5.138055e-04 9.726112e+00
 4.982811e-04 8.518313e+00 7.487337e-01 7.818994e-01 9.283500e+00 3.285906e+04 5.149652e-04 9.731511e+00
 4.993498e-04 8.518238e+00 7.521579e-01 7.856393e-01 9.287000e+00 3.216424e+04 5.161278e-04 9.736918e+00
 5.004209e-04 8.518150e+00 7.555936e-01 7.893932e-01 9.290500e+00 3.148517e+04 5.172933e-04 9.742333e+00
 5.014943e-04 8.517950e+00 7.590407e-01 7.931610e-01 9.293900e+00 3.082007e+04 5.184617e-04 9.747646e+00
 5.025699e-04 8.517836e+00 7.624993e-01 7.969430e-01 9.297400e+00 3.017004e+04 5.196331e-04 9.753075e+00
 5.036479e-04 8.517710e+00 7.659693e-01 8.007390e-01 9.300900e+00 2.953472e+04 5.208073e-04 9.758512e+00
 5.047282e-04 8.517572e+00 7.694507e-01 8.045490e-01 9.304400e+00 2.891110e+04 5.219845e-04 9.763956e+00
 5.058107e-04 8.517421e+00 7.729435e-01 8.083732e-01 9.307900e+00 2.830291e+04 5.231646e-04 9.769408e+00
 5.068957e-04 8.517257e+00 7.764478e-01 8.122115e-01 9.311400e+00 2.770716e+04 5.243477e-04 9.774868e+00
 5.079829e-04 8.517080e+00 7.799635e-01 8.160638e-01 9.314900e+00 2.712362e+04 5.255337e-04 9.780335e+00
 5.090725e-04 8.516891e+00 7.834907e-01 8.199303e-01 9.318400e+00 2.655450e+04 5.267227e-04 9.785810e+00
 5.101644e-04 8.516688e+00 7.870292e-01 8.238109e-01 9.321900e+00 2.599457e+04 5.279147e-04 9.791293e+00
 5.112586e-04 8.516574e+00 7.905792e-01 8.277057e-01 9.325500e+00 2.544968e+04 5.291097e-04 9.796893e+00
 5.123552e-04 8.516346e+00 7.941405e-01 8.316146e-01 9.329000e+00 2.491356e+04 5.303076e-04 9.802391e+00
 5.134542e-04 8.516106e+00 7.977133e-01 8.355377e-01 9.332500e+00 2.439069e+04 5.315086e-04 9.807897e+00
 5.145555e-04 8.515853e+00 8.012975e-01 8.394750e-01 9.336000e+00 2.388073e+04 5.327126e-04 9.813411e+00
 5.156592e-04 8.515587e+00 8.048930e-01 8.434265e-01 9.339500e+00 2.337892e+04 5.339196e-04 9.818933e+00
 5.167652e-04 8.515409e+00 8.085000e-01 8.473922e-01 9.343100e+00 2.288843e+04 5.351297e-04 9.824572e+00
 5.178736e-04 8.515118e+00 8.121183e-01 8.513721e-01 9.346600e+00 2.240898e+04 5.363428e-04 9.830110e+00
 5.189844e-04 8.514814e+00 8.157480e-01 8.553662e-01 9.350100e+00 2.194031e+04 5.375589e-04 9.835655e+00
 5.200976e-04 8.514498e+00 8.193890e-01 8.593745e-01 9.353600e+00 2.148115e+04 5.387781e-04 9.841209e+00
 5.212131e-04 8.514269e+00 8.230414e-01 8.633971e-01 9.357200e+00 2.103231e+04 5.400004e-04 9.846880e+00
 5.223311e-04 8.513926e+00 8.267052e-01 8.674339e-01 9.360700e+00 2.059158e+04 5.412258e-04 9.852450e+00
 5.234514e-04 8.513572e+00 8.303802e-01 8.714850e-01 9.364200e+00 2.016172e+04 5.424543e-04 9.858027e+00
 5.245742e-04 8.513204e+00 8.340666e-01 8.755503e-01 9.367700e+00 1.974150e+04 5.436858e-04 9.863613e+00
 5.256993e-04 8.512924e+00 8.377644e-01 8.796299e-01 9.371300e+00 1.932977e+04 5.449205e-04 9.869317e+00
 5.268269e-04 8.512531e+00 8.414734e-01 8.837238e-01 9.374800e+00 1.892635e+04 5.461583e-04 9.874919e+00
 5.279569e-04 8.512126e+00 8.451937e-01 8.878319e-01 9.378300e+00 1.853108e+04 5.473992e-04 9.880529e+00
 5.290893e-04 8.511808e+00 8.489253e-01 8.919544e-01 9.381900e+00 1.814467e+04 5.486433e-04 9.886257e+00
 5.302242e-04 8.511377e+00 8.526681e-01 8.960911e-01 9.385400e+00 1.776777e+04 5.498906e-04 9.891884e+00
 5.313614e-04 8.510933e+00 8.564222e-01 9.002421e-01 9.388900e+00 1.739760e+04 5.511410e-04 9.897519e+00
 5.325012e-04 8.510577e+00 8.601876e-01 9.044074e-01 9.392500e+00 1.703571e+04 5.523945e-04 9.903273e+00
 5.336433e-04 8.510108e+00 8.639642e-01 9.085870e-01 9.396000e+00 1.668191e+04 5.536513e-04 9.908924e+00
 5.347879e-04 8.509626e+00 8.677520e-01 9.127809e-01 9.399500e+00 1.633442e+04 5.549112e-04 9.914584e+00
 5.359350e-04 8.509232e+00 8.715510e-01 9.169891e-01 9.403100e+00 1.599547e+04 5.561744e-04 9.920363e+00
 5.370845e-04 8.508725e+00 8.753611e-01 9.212116e-01 9.406600e+00 1.566408e+04 5.574408e-04 9.926040e+00
 5.382365e-04 8.508205e+00 8.791825e-01 9.254485e-01 9.410100e+00 1.533932e+04 5.587104e-04 9.931725e+00
 5.393910e-04 8.507673e+00 8.830150e-01 9.296996e-01 9.413600e+00 1.502106e+04 5.599832e-04 9.937419e+00
 5.405479e-04 8.507228e+00 8.868587e-01 9.339651e-01 9.417200e+00 1.470989e+04 5.612593e-04 9.943232e+00
 5.417073e-04 8.506670e+00 8.907134e-01 9.382448e-01 9.420700e+00 1.440565e+04 5.625386e-04 9.948943e+00
 5.428693e-04 8.506100e+00 8.945793e-01 9.425389e-01 9.424200e+00 1.410678e+04 5.638212e-04 9.954663e+00
 5.440337e-04 8.505517e+00 8.984563e-01 9.468473e-01 9.427700e+00 1.381525e+04 5.651071e-04 9.960391e+00
 5.452006e-04 8.504922e+00 9.023443e-01 9.511700e-01 9.431200e+00 1.352952e+04 5.663962e-04 9.966128e+00
 5.463700e-04 8.504314e+00 9.062434e-01 9.555070e-01 9.434700e+00 1.324948e+04 5.676887e-04 9.971873e+00
 5.475419e-04 8.503793e+00 9.101535e-01 9.598583e-01 9.438300e+00 1.297632e+04 5.689845e-04 9.977739e+00
 5.487163e-04 8.503160e+00 9.140747e-01 9.642239e-01 9.441800e+00 1.270794e+04 5.702836e-04 9.983502e+00
 5.498932e-04 8.502514e+00 9.180068e-01 9.686039e-01 9.445300e+00 1.244615e+04 5.715860e-04 9.989274e+00
 5.510727e-04 8.501856e+00 9.219499e-01 9.729981e-01 9.448800e+00 1.218954e+04 5.728918e-04 9.995055e+00
 5.522547e-04 8.501185e+00 9.259039e-01 9.774066e-01 9.452300e+00 1.193922e+04 5.742009e-04 1.000084e+01
 5.534392e-04 8.500502e+00 9.298689e-01 9.818294e-01 9.455800e+00 1.169325e+04 5.755134e-04 1.000664e+01
 5.546263e-04 8.499806e+00 9.338448e-01 9.862665e-01 9.459300e+00 1.145273e+04 5.768293e-04 1.001245e+01
 5.558159e-04 8.499097e+00 9.378316e-01 9.907179e-01 9.462800e+00 1.121639e+04 5.781485e-04 1.001827e+01
 5.570081e-04 8.498276e+00 9.418292e-01 9.951835e-01 9.466200e+00 1.098584e+04 5.794712e-04 1.002398e+01
 5.582028e-04 8.497543e+00 9.458377e-01 9.996634e-01 9.469700e+00 1.076093e+04 5.807972e-04 1.002981e+01
 5.594001e-04 8.496797e+00 9.498570e-01 1.004158e+00 9.473200e+00 1.053991e+04 5.821267e-04 1.003566e+01
 5.606000e-04 8.496039e+00 9.538870e-01 1.008666e+00 9.476700e+00 1.032377e+04 5.834596e-04 1.004151e+01
 5.618024e-04 8.495168e+00 9.579279e-01 1.013189e+00 9.480100e+00 1.011238e+04 5.847960e-04 1.004726e+01
 5.630074e-04 8.494385e+00 9.619794e-01 1.017726e+00 9.483600e+00 9.905153e+03 5.861358e-04 1.005313e+01
 5.642150e-04 8.493589e+00 9.660417e-01 1.022277e+00 9.487100e+00 9.701991e+03 5.874791e-04 1.005901e+01
 5.654252e-04 8.492681e+00 9.701147e-01 1.026842e+00 9.490500e+00 9.503305e+03 5.888258e-04 1.006479e+01
 5.666380e-04 8.491861e+00 9.741983e-01 1.031422e+00 9.494000e+00 9.308992e+03 5.901761e-04 1.007069e+01
 5.678533e-04 8.490929e+00 9.782926e-01 1.036015e+00 9.497400e+00 9.118949e+03 5.915298e-04 1.007648e+01
 5.690713e-04 8.490084e+00 9.823975e-01 1.040623e+00 9.500900e+00 8.932619e+03 5.928871e-04 1.008240e+01
 5.702919e-04 8.489127e+00 9.865129e-01 1.045245e+00 9.504300e+00 8.750381e+03 5.942479e-04 1.008821e+01
 5.715152e-04 8.488157e+00 9.906389e-01 1.049882e+00 9.507700e+00 8.572140e+03 5.956122e-04 1.009404e+01
 5.727410e-04 8.487276e+00 9.947754e-01 1.054532e+00 9.511200e+00 8.396936e+03 5.969801e-04 1.009998e+01
 5.739695e-04 8.486282e+00 9.989224e-01 1.059197e+00 9.514600e+00 8.226003e+03 5.983515e-04 1.010583e+01
 5.752006e-04 8.485276e+00 1.003080e+00 1.063875e+00 9.518000e+00 8.058394e+03 5.997265e-04 1.011168e+01
 5.764343e-04 8.484257e+00 1.007248e+00 1.068568e+00 9.521400e+00 7.894866e+03 6.011051e-04 1.011754e+01
 5.776707e-04 8.483227e+00 1.011426e+00 1.073275e+00 9.524800e+00 7.734103e+03 6.024873e-04 1.012341e+01
 5.789098e-04 8.482184e+00 1.015615e+00 1.077996e+00 9.528200e+00 7.576857e+03 6.038731e-04 1.012929e+01
 5.801515e-04 8.481130e+00 1.019813e+00 1.082731e+00 9.531600e+00 7.423047e+03 6.052625e-04 1.013518e+01
 5.813958e-04 8.480063e+00 1.024023e+00 1.087480e+00 9.535000e+00 7.272214e+03 6.066555e-04 1.014108e+01
 5.826429e-04 8.478984e+00 1.028242e+00 1.092243e+00 9.538400e+00 7.124674e+03 6.080522e-04 1.014699e+01
 5.838926e-04 8.477793e+00 1.032472e+00 1.097020e+00 9.541700e+00 6.980352e+03 6.094525e-04 1.015279e+01
 5.851450e-04 8.476690e+00 1.036712e+00 1.101811e+00 9.545100e+00 6.839174e+03 6.108566e-04 1.015872e+01
 5.864001e-04 8.475576e+00 1.040962e+00 1.106616e+00 9.548500e+00 6.700713e+03 6.122643e-04 1.016466e+01
 5.876578e-04 8.474349e+00 1.045222e+00 1.111435e+00 9.551800e+00 6.564919e+03 6.136756e-04 1.017050e+01
 5.889183e-04 8.473210e+00 1.049492e+00 1.116268e+00 9.555200e+00 6.432081e+03 6.150907e-04 1.017645e+01
 5.901815e-04 8.471959e+00 1.053773e+00 1.121114e+00 9.558500e+00 6.302467e+03 6.165096e-04 1.018231e+01
 5.914473e-04 8.470697e+00 1.058063e+00 1.125975e+00 9.561800e+00 6.175006e+03 6.179321e-04 1.018817e+01
 5.927159e-04 8.469422e+00 1.062363e+00 1.130850e+00 9.565100e+00 6.050638e+03 6.193584e-04 1.019405e+01
 5.939873e-04 8.468136e+00 1.066673e+00 1.135738e+00 9.568400e+00 5.928332e+03 6.207885e-04 1.019993e+01
 5.952613e-04 8.466939e+00 1.070993e+00 1.140640e+00 9.571800e+00 5.808992e+03 6.222223e-04 1.020594e+01
 5.965381e-04 8.465529e+00 1.075323e+00 1.145556e+00 9.575000e+00 5.692235e+03 6.236599e-04 1.021173e+01
 5.978176e-04 8.464208e+00 1.079663e+00 1.150486e+00 9.578300e+00 5.577703e+03 6.251013e-04 1.021764e+01
 5.990999e-04 8.462875e+00 1.084012e+00 1.155429e+00 9.581600e+00 5.465356e+03 6.265466e-04 1.022357e+01
 6.003849e-04 8.461530e+00 1.088372e+00 1.160386e+00 9.584900e+00 5.355441e+03 6.279956e-04 1.022950e+01
 6.016726e-04 8.460074e+00 1.092741e+00 1.165357e+00 9.588100e+00 5.248184e+03 6.294485e-04 1.023533e+01
 6.029632e-04 8.458706e+00 1.097119e+00 1.170342e+00 9.591400e+00 5.142683e+03 6.309052e-04 1.024129e+01
 6.042565e-04 8.457226e+00 1.101507e+00 1.175340e+00 9.594600e+00 5.039733e+03 6.323658e-04 1.024714e+01
 6.055525e-04 8.455836e+00 1.105905e+00 1.180352e+00 9.597900e+00 4.938466e+03 6.338303e-04 1.025311e+01
 6.068514e-04 8.454333e+00 1.110312e+00 1.185377e+00 9.601100e+00 4.839909e+03 6.352987e-04 1.025898e+01
 6.081530e-04 8.452820e+00 1.114729e+00 1.190416e+00 9.604300e+00 4.742953e+03 6.367709e-04 1.026486e+01
 6.094574e-04 8.451294e+00 1.119155e+00 1.195468e+00 9.607500e+00 4.648085e+03 6.382471e-04 1.027075e+01
 6.107647e-04 8.449758e+00 1.123590e+00 1.200534e+00 9.610700e+00 4.555257e+03 6.397272e-04 1.027666e+01
 6.120747e-04 8.448210e+00 1.128035e+00 1.205614e+00 9.613900e+00 4.464422e+03 6.412113e-04 1.028257e+01
 6.133875e-04 8.446651e+00 1.132489e+00 1.210706e+00 9.617100e+00 4.375057e+03 6.426993e-04 1.028849e+01
 6.147032e-04 8.445081e+00 1.136952e+00 1.215813e+00 9.620300e+00 4.287848e+03 6.441913e-04 1.029442e+01
 6.160217e-04 8.443399e+00 1.141425e+00 1.220932e+00 9.623400e+00 4.202739e+03 6.456873e-04 1.030025e+01
 6.173430e-04 8.441807e+00 1.145906e+00 1.226065e+00 9.626600e+00 4.118995e+03 6.471873e-04 1.030620e+01
 6.186671e-04 8.440103e+00 1.150397e+00 1.231211e+00 9.629700e+00 4.037044e+03 6.486913e-04 1.031205e+01
 6.199941e-04 8.438488e+00 1.154897e+00 1.236370e+00 9.632900e+00 3.956847e+03 6.501993e-04 1.031803e+01
 6.213239e-04 8.436763e+00 1.159405e+00 1.241543e+00 9.636000e+00 3.878148e+03 6.517114e-04 1.032390e+01
 6.226566e-04 8.435026e+00 1.163923e+00 1.246729e+00 9.639100e+00 3.801132e+03 6.532275e-04 1.032978e+01
 6.239921e-04 8.433278e+00 1.168449e+00 1.251927e+00 9.642200e+00 3.725760e+03 6.547477e-04 1.033567e+01
 6.253305e-04 8.431519e+00 1.172985e+00 1.257139e+00 9.645300e+00 3.651994e+03 6.562720e-04 1.034157e+01
 6.266718e-04 8.429649e+00 1.177529e+00 1.262364e+00 9.648300e+00 3.579601e+03 6.578004e-04 1.034737e+01
 6.280160e-04 8.427869e+00 1.182081e+00 1.267602e+00 9.651400e+00 3.508749e+03 6.593329e-04 1.035329e+01
 6.293630e-04 8.426079e+00 1.186643e+00 1.272853e+00 9.654500e+00 3.439406e+03 6.608695e-04 1.035923e+01
 6.307129e-04 8.424177e+00 1.191213e+00 1.278117e+00 9.657500e+00 3.371536e+03 6.624103e-04 1.036506e+01
 6.320657e-04 8.422264e+00 1.195791e+00 1.283394e+00 9.660500e+00 3.304921e+03 6.639552e-04 1.037090e+01
 6.334214e-04 8.420341e+00 1.200378e+00 1.288684e+00 9.663500e+00 3.239721e+03 6.655043e-04 1.037675e+01
 6.347801e-04 8.418407e+00 1.204974e+00 1.293987e+00 9.666500e+00 3.175905e+03 6.670576e-04 1.038261e+01
 6.361416e-04 8.416463e+00 1.209578e+00 1.299302e+00 9.669500e+00 3.113090e+03 6.686151e-04 1.038848e+01
 6.375061e-04 8.414509e+00 1.214190e+00 1.304630e+00 9.672500e+00 3.051780e+03 6.701769e-04 1.039436e+01
 6.388735e-04 8.412544e+00 1.218811e+00 1.309970e+00 9.675500e+00 2.991938e+03 6.717428e-04 1.040026e+01
 6.402438e-04 8.410569e+00 1.223439e+00 1.315324e+00 9.678500e+00 2.933027e+03 6.733130e-04 1.040616e+01
 6.416170e-04 8.408483e+00 1.228076e+00 1.320690e+00 9.681400e+00 2.875525e+03 6.748875e-04 1.041196e+01
 6.429932e-04 8.406387e+00 1.232721e+00 1.326068e+00 9.684300e+00 2.819076e+03 6.764662e-04 1.041777e+01
 6.443724e-04 8.404381e+00 1.237374e+00 1.331459e+00 9.687300e+00 2.763661e+03 6.780493e-04 1.042371e+01
 6.457545e-04 8.402265e+00 1.242035e+00 1.336862e+00 9.690200e+00 2.709571e+03 6.796366e-04 1.042954e+01
 6.471396e-04 8.400139e+00 1.246704e+00 1.342278e+00 9.693100e+00 2.656619e+03 6.812283e-04 1.043539e+01
 6.485276e-04 8.397902e+00 1.251381e+00 1.347706e+00 9.695900e+00 2.604631e+03 6.828243e-04 1.044113e+01
 6.499187e-04 8.395756e+00 1.256065e+00 1.353147e+00 9.698800e+00 2.553737e+03 6.844247e-04 1.044699e+01
 6.513127e-04 8.393600e+00 1.260757e+00 1.358599e+00 9.701700e+00 2.503913e+03 6.860295e-04 1.045287e+01
 6.527097e-04 8.391333e+00 1.265457e+00 1.364064e+00 9.704500e+00 2.454852e+03 6.876386e-04 1.045864e+01
 6.541097e-04 8.389057e+00 1.270165e+00 1.369541e+00 9.707300e+00 2.406962e+03 6.892522e-04 1.046442e+01
 6.555127e-04 8.386772e+00 1.274880e+00 1.375030e+00 9.710100e+00 2.360212e+03 6.908702e-04 1.047022e+01
 6.569187e-04 8.384476e+00 1.279602e+00 1.380531e+00 9.712900e+00 2.314173e+03 6.924926e-04 1.047602e+01
 6.583277e-04 8.382171e+00 1.284332e+00 1.386044e+00 9.715700e+00 2.269229e+03 6.941194e-04 1.048184e+01
 6.597398e-04 8.379857e+00 1.289069e+00 1.391569e+00 9.718500e+00 2.225096e+03 6.957508e-04 1.048767e+01
 6.611548e-04 8.377533e+00 1.293813e+00 1.397106e+00 9.721300e+00 2.182011e+03 6.973866e-04 1.049350e+01
 6.625730e-04 8.375099e+00 1.298565e+00 1.402655e+00 9.724000e+00 2.139577e+03 6.990269e-04 1.049924e+01
 6.639941e-04 8.372656e+00 1.303324e+00 1.408215e+00 9.726700e+00 2.098029e+03 7.006718e-04 1.050498e+01
 6.654183e-04 8.370304e+00 1.308090e+00 1.413787e+00 9.729500e+00 2.057467e+03 7.023212e-04 1.051085e+01
 6.668456e-04 8.367843e+00 1.312862e+00 1.419371e+00 9.732200e+00 2.017514e+03 7.039751e-04 1.051662e+01
 6.682759e-04 8.365372e+00 1.317642e+00 1.424966e+00 9.734900e+00 1.978626e+03 7.056336e-04 1.052240e+01
 6.697093e-04 8.362792e+00 1.322429e+00 1.430573e+00 9.737500e+00 1.940317e+03 7.072967e-04 1.052807e+01
 6.711457e-04 8.360303e+00 1.327222e+00 1.436191e+00 9.740200e+00 1.902917e+03 7.089644e-04 1.053387e+01
 6.725853e-04 8.357705e+00 1.332022e+00 1.441821e+00 9.742800e+00 1.866292e+03 7.106367e-04 1.053957e+01
 6.740279e-04 8.355198e+00 1.336829e+00 1.447462e+00 9.745500e+00 1.830211e+03 7.123137e-04 1.054539e+01
 6.754736e-04 8.352582e+00 1.341642e+00 1.453114e+00 9.748100e+00 1.794985e+03 7.139953e-04 1.055111e+01
 6.769224e-04 8.349958e+00 1.346462e+00 1.458777e+00 9.750700e+00 1.760384e+03 7.156816e-04 1.055684e+01
 6.783744e-04 8.347325e+00 1.351288e+00 1.464452e+00 9.753300e+00 1.726602e+03 7.173726e-04 1.056258e+01
 6.798294e-04 8.344582e+00 1.356120e+00 1.470137e+00 9.755800e+00 1.693517e+03 7.190683e-04 1.056822e+01
 6.812876e-04 8.341932e+00 1.360959e+00 1.475834e+00 9.758400e+00 1.661016e+03 7.207687e-04 1.057398e+01
 6.827489e-04 8.339173e+00 1.365804e+00 1.481541e+00 9.760900e+00 1.629090e+03 7.224738e-04 1.057964e+01
 6.842133e-04 8.336405e+00 1.370655e+00 1.487259e+00 9.763400e+00 1.597823e+03 7.241837e-04 1.058531e+01
 6.856809e-04 8.333629e+00 1.375512e+00 1.492989e+00 9.765900e+00 1.567294e+03 7.258984e-04 1.059099e+01
 6.871516e-04 8.330845e+00 1.380375e+00 1.498728e+00 9.768400e+00 1.537301e+03 7.276179e-04 1.059668e+01
 6.886255e-04 8.328052e+00 1.385244e+00 1.504479e+00 9.770900e+00 1.508015e+03 7.293422e-04 1.060239e+01
 6.901025e-04 8.325252e+00 1.390119e+00 1.510240e+00 9.773400e+00 1.479153e+03 7.310714e-04 1.060810e+01
 6.915827e-04 8.322343e+00 1.394999e+00 1.516012e+00 9.775800e+00 1.450884e+03 7.328053e-04 1.061371e+01
 6.930661e-04 8.319426e+00 1.399886e+00 1.521794e+00 9.778200e+00 1.423282e+03 7.345442e-04 1.061933e+01
 6.945526e-04 8.316501e+00 1.404777e+00 1.527586e+00 9.780600e+00 1.396244e+03 7.362879e-04 1.062496e+01
 6.960424e-04 8.313568e+00 1.409674e+00 1.533389e+00 9.783000e+00 1.369595e+03 7.380366e-04 1.063061e+01
 6.975353e-04 8.310628e+00 1.414577e+00 1.539201e+00 9.785400e+00 1.343573e+03 7.397902e-04 1.063626e+01
 6.990315e-04 8.307680e+00 1.419485e+00 1.545024e+00 9.787800e+00 1.318003e+03 7.415487e-04 1.064193e+01
 7.005308e-04 8.304624e+00 1.424398e+00 1.550858e+00 9.790100e+00 1.293035e+03 7.433122e-04 1.064749e+01
 7.020334e-04 8.301560e+00 1.429317e+00 1.556701e+00 9.792400e+00 1.268575e+03 7.450806e-04 1.065307e+01
 7.035392e-04 8.298490e+00 1.434240e+00 1.562554e+00 9.794700e+00 1.244538e+03 7.468541e-04 1.065865e+01
 7.050482e-04 8.295411e+00 1.439168e+00 1.568416e+00 9.797000e+00 1.220991e+03 7.486326e-04 1.066425e+01
 7.065605e-04 8.292326e+00 1.444102e+00 1.574289e+00 9.799300e+00 1.197923e+03 7.504161e-04 1.066986e+01
 7.080760e-04 8.289233e+00 1.449040e+00 1.580171e+00 9.801600e+00 1.175324e+03 7.522047e-04 1.067548e+01
 7.095947e-04 8.286033e+00 1.453983e+00 1.586063e+00 9.803800e+00 1.153114e+03 7.539983e-04 1.068099e+01
 7.111167e-04 8.282826e+00 1.458931e+00 1.591964e+00 9.806000e+00 1.131355e+03 7.557971e-04 1.068651e+01
 7.126420e-04 8.279611e+00 1.463883e+00 1.597875e+00 9.808200e+00 1.110038e+03 7.576010e-04 1.069205e+01
 7.141706e-04 8.276390e+00 1.468840e+00 1.603795e+00 9.810400e+00 1.089152e+03 7.594100e-04 1.069760e+01
 7.157024e-04 8.273163e+00 1.473801e+00 1.609725e+00 9.812600e+00 1.068690e+03 7.612241e-04 1.070316e+01
 7.172375e-04 8.269827e+00 1.478766e+00 1.615663e+00 9.814700e+00 1.048641e+03 7.630435e-04 1.070861e+01
 7.187759e-04 8.266486e+00 1.483736e+00 1.621611e+00 9.816800e+00 1.028997e+03 7.648680e-04 1.071408e+01
 7.203176e-04 8.263239e+00 1.488710e+00 1.627568e+00 9.819000e+00 1.009687e+03 7.666977e-04 1.071967e+01
 7.218626e-04 8.259884e+00 1.493688e+00 1.633533e+00 9.821100e+00 9.907664e+02 7.685327e-04 1.072516e+01
 7.234109e-04 8.256422e+00 1.498670e+00 1.639508e+00 9.823100e+00 9.722276e+02 7.703730e-04 1.073054e+01
 7.249626e-04 8.253055e+00 1.503655e+00 1.645491e+00 9.825200e+00 9.540621e+02 7.722185e-04 1.073606e+01
 7.265176e-04 8.249582e+00 1.508645e+00 1.651483e+00 9.827200e+00 9.362620e+02 7.740693e-04 1.074146e+01
 7.280759e-04 8.246203e+00 1.513638e+00 1.657483e+00 9.829300e+00 9.188193e+02 7.759254e-04 1.074700e+01
 7.296375e-04 8.242717e+00 1.518635e+00 1.663492e+00 9.831300e+00 9.017265e+02 7.777869e-04 1.075243e+01
 7.312025e-04 8.239124e+00 1.523636e+00 1.669510e+00 9.833200e+00 8.849213e+02 7.796537e-04 1.075775e+01
 7.327709e-04 8.235627e+00 1.528639e+00 1.675535e+00 9.835200e+00 8.684531e+02 7.815259e-04 1.076320e+01
