# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_alf2.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 5.184436e-04 7.116398e+00 2.370287e-01 2.403129e-01 7.355400e+00 1.936186e+06 5.288256e-04 7.531409e+00
 5.193242e-04 7.112586e+00 2.384163e-01 2.417477e-01 7.353000e+00 1.888436e+06 5.297444e-04 7.529692e+00
 5.202064e-04 7.108765e+00 2.398124e-01 2.431915e-01 7.350600e+00 1.841871e+06 5.306649e-04 7.527977e+00
 5.210901e-04 7.105136e+00 2.412169e-01 2.446444e-01 7.348400e+00 1.796461e+06 5.315871e-04 7.526471e+00
 5.219752e-04 7.101498e+00 2.426299e-01 2.461064e-01 7.346200e+00 1.752178e+06 5.325110e-04 7.524965e+00
 5.228619e-04 7.097851e+00 2.440514e-01 2.475776e-01 7.344000e+00 1.709092e+06 5.334367e-04 7.523462e+00
 5.237501e-04 7.094395e+00 2.454815e-01 2.490579e-01 7.342000e+00 1.666976e+06 5.343640e-04 7.522167e+00
 5.246398e-04 7.090930e+00 2.469202e-01 2.505474e-01 7.340000e+00 1.625951e+06 5.352931e-04 7.520874e+00
 5.255309e-04 7.087557e+00 2.483675e-01 2.520462e-01 7.338100e+00 1.585894e+06 5.362239e-04 7.519687e+00
 5.264237e-04 7.084274e+00 2.498234e-01 2.535543e-01 7.336300e+00 1.546923e+06 5.371564e-04 7.518604e+00
 5.273179e-04 7.080983e+00 2.512881e-01 2.550717e-01 7.334500e+00 1.508824e+06 5.380907e-04 7.517524e+00
 5.282136e-04 7.077782e+00 2.527615e-01 2.565985e-01 7.332800e+00 1.471713e+06 5.390267e-04 7.516549e+00
 5.291109e-04 7.074672e+00 2.542436e-01 2.581348e-01 7.331200e+00 1.435564e+06 5.399644e-04 7.515679e+00
 5.300097e-04 7.071653e+00 2.557346e-01 2.596805e-01 7.329700e+00 1.400265e+06 5.409039e-04 7.514915e+00
 5.309100e-04 7.068625e+00 2.572344e-01 2.612357e-01 7.328200e+00 1.365881e+06 5.418451e-04 7.514153e+00
 5.318118e-04 7.065688e+00 2.587430e-01 2.628005e-01 7.326800e+00 1.332304e+06 5.427881e-04 7.513497e+00
 5.327152e-04 7.062842e+00 2.602606e-01 2.643749e-01 7.325500e+00 1.299639e+06 5.437329e-04 7.512946e+00
 5.336201e-04 7.059986e+00 2.617871e-01 2.659589e-01 7.324200e+00 1.267740e+06 5.446794e-04 7.512397e+00
 5.345266e-04 7.057221e+00 2.633225e-01 2.675526e-01 7.323000e+00 1.236588e+06 5.456277e-04 7.511954e+00
 5.354346e-04 7.054547e+00 2.648670e-01 2.691560e-01 7.321900e+00 1.206283e+06 5.465777e-04 7.511617e+00
 5.363441e-04 7.051863e+00 2.664205e-01 2.707692e-01 7.320800e+00 1.176724e+06 5.475296e-04 7.511281e+00
 5.372552e-04 7.049270e+00 2.679831e-01 2.723922e-01 7.319800e+00 1.147857e+06 5.484832e-04 7.511052e+00
 5.381678e-04 7.046767e+00 2.695548e-01 2.740251e-01 7.318900e+00 1.119738e+06 5.494385e-04 7.510929e+00
 5.390820e-04 7.044255e+00 2.711357e-01 2.756678e-01 7.318000e+00 1.092312e+06 5.503957e-04 7.510808e+00
 5.399977e-04 7.041834e+00 2.727258e-01 2.773205e-01 7.317200e+00 1.065561e+06 5.513547e-04 7.510793e+00
 5.409150e-04 7.039502e+00 2.743250e-01 2.789832e-01 7.316500e+00 1.039469e+06 5.523154e-04 7.510884e+00
 5.418338e-04 7.037162e+00 2.759336e-01 2.806559e-01 7.315800e+00 1.014018e+06 5.532780e-04 7.510977e+00
