# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_eng.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 6.405904e-04 6.879809e+00 3.556939e-01 3.641581e-01 7.240100e+00 3.137344e+05 6.567463e-04 7.478105e+00
 6.418509e-04 6.878572e+00 3.575805e-01 3.661452e-01 7.240800e+00 3.065661e+05 6.580810e-04 7.479778e+00
 6.431138e-04 6.877427e+00 3.594761e-01 3.681423e-01 7.241600e+00 2.995610e+05 6.594186e-04 7.481559e+00
 6.443793e-04 6.876171e+00 3.613806e-01 3.701494e-01 7.242300e+00 2.927155e+05 6.607591e-04 7.483237e+00
 6.456473e-04 6.875006e+00 3.632942e-01 3.721666e-01 7.243100e+00 2.860258e+05 6.621026e-04 7.485025e+00
 6.469177e-04 6.873932e+00 3.652168e-01 3.741939e-01 7.244000e+00 2.794885e+05 6.634490e-04 7.486920e+00
 6.481907e-04 6.872748e+00 3.671485e-01 3.762313e-01 7.244800e+00 2.731217e+05 6.647984e-04 7.488714e+00
 6.494661e-04 6.871655e+00 3.690892e-01 3.782789e-01 7.245700e+00 2.668889e+05 6.661507e-04 7.490617e+00
 6.507441e-04 6.870652e+00 3.710391e-01 3.803367e-01 7.246700e+00 2.608082e+05 6.675060e-04 7.492628e+00
 6.520246e-04 6.869539e+00 3.729980e-01 3.824048e-01 7.247600e+00 2.548553e+05 6.688643e-04 7.494537e+00
 6.533076e-04 6.868516e+00 3.749662e-01 3.844831e-01 7.248600e+00 2.490477e+05 6.702256e-04 7.496555e+00
 6.545931e-04 6.867484e+00 3.769435e-01 3.865717e-01 7.249600e+00 2.433818e+05 6.715898e-04 7.498577e+00
 6.558811e-04 6.866542e+00 3.789299e-01 3.886706e-01 7.250700e+00 2.378250e+05 6.729571e-04 7.500708e+00
 6.571717e-04 6.865591e+00 3.809257e-01 3.907800e-01 7.251800e+00 2.324134e+05 6.743273e-04 7.502842e+00
 6.584649e-04 6.864629e+00 3.829306e-01 3.928997e-01 7.252900e+00 2.271244e+05 6.757006e-04 7.504979e+00
 6.597605e-04 6.863658e+00 3.849448e-01 3.950298e-01 7.254000e+00 2.219552e+05 6.770769e-04 7.507120e+00
 6.610587e-04 6.862777e+00 3.869683e-01 3.971705e-01 7.255200e+00 2.169211e+05 6.784562e-04 7.509370e+00
 6.623595e-04 6.861886e+00 3.890011e-01 3.993216e-01 7.256400e+00 2.119831e+05 6.798386e-04 7.511624e+00
 6.636629e-04 6.860985e+00 3.910433e-01 4.014833e-01 7.257600e+00 2.071655e+05 6.812240e-04 7.513882e+00
 6.649688e-04 6.860174e+00 3.930948e-01 4.036555e-01 7.258900e+00 2.024654e+05 6.826125e-04 7.516248e+00
 6.662772e-04 6.859353e+00 3.951556e-01 4.058383e-01 7.260200e+00 1.978631e+05 6.840040e-04 7.518619e+00
 6.675883e-04 6.858523e+00 3.972259e-01 4.080317e-01 7.261500e+00 1.933730e+05 6.853987e-04 7.520993e+00
 6.689019e-04 6.857682e+00 3.993056e-01 4.102359e-01 7.262800e+00 1.889763e+05 6.867963e-04 7.523371e+00
 6.702181e-04 6.856931e+00 4.013947e-01 4.124507e-01 7.264200e+00 1.846946e+05 6.881971e-04 7.525858e+00
 6.715369e-04 6.856170e+00 4.034933e-01 4.146762e-01 7.265600e+00 1.805095e+05 6.896010e-04 7.528350e+00
 6.728583e-04 6.855399e+00 4.056014e-01 4.169125e-01 7.267000e+00 1.764111e+05 6.910080e-04 7.530845e+00
 6.741823e-04 6.854718e+00 4.077190e-01 4.191596e-01 7.268500e+00 1.724200e+05 6.924181e-04 7.533450e+00
 6.755089e-04 6.853927e+00 4.098461e-01 4.214175e-01 7.269900e+00 1.685114e+05 6.938313e-04 7.535952e+00
 6.768381e-04 6.853226e+00 4.119827e-01 4.236862e-01 7.271400e+00 1.646909e+05 6.952477e-04 7.538565e+00
 6.781699e-04 6.852614e+00 4.141289e-01 4.259659e-01 7.273000e+00 1.609705e+05 6.966672e-04 7.541287e+00
 6.795044e-04 6.851892e+00 4.162847e-01 4.282564e-01 7.274500e+00 1.573267e+05 6.980899e-04 7.543908e+00
 6.808414e-04 6.851260e+00 4.184502e-01 4.305580e-01 7.276100e+00 1.537716e+05 6.995157e-04 7.546638e+00
 6.821811e-04 6.850618e+00 4.206252e-01 4.328705e-01 7.277700e+00 1.502898e+05 7.009447e-04 7.549372e+00
 6.835235e-04 6.849966e+00 4.228099e-01 4.351940e-01 7.279300e+00 1.468992e+05 7.023768e-04 7.552111e+00
 6.848684e-04 6.849403e+00 4.250043e-01 4.375285e-01 7.281000e+00 1.435782e+05 7.038122e-04 7.554959e+00
 6.862161e-04 6.848830e+00 4.272084e-01 4.398742e-01 7.282700e+00 1.403381e+05 7.052507e-04 7.557812e+00
 6.875663e-04 6.848246e+00 4.294221e-01 4.422309e-01 7.284400e+00 1.371705e+05 7.066924e-04 7.560669e+00
 6.889193e-04 6.847652e+00 4.316456e-01 4.445988e-01 7.286100e+00 1.340740e+05 7.081374e-04 7.563530e+00
 6.902749e-04 6.847048e+00 4.338789e-01 4.469778e-01 7.287800e+00 1.310468e+05 7.095856e-04 7.566395e+00
 6.916331e-04 6.846533e+00 4.361219e-01 4.493681e-01 7.289600e+00 1.280932e+05 7.110369e-04 7.569370e+00
 6.929941e-04 6.846008e+00 4.383747e-01 4.517696e-01 7.291400e+00 1.252114e+05 7.124916e-04 7.572350e+00
 6.943577e-04 6.845472e+00 4.406373e-01 4.541823e-01 7.293200e+00 1.223828e+05 7.139495e-04 7.575334e+00
 6.957240e-04 6.845026e+00 4.429098e-01 4.566063e-01 7.295100e+00 1.196339e+05 7.154106e-04 7.578429e+00
 6.970930e-04 6.844469e+00 4.451921e-01 4.590417e-01 7.296900e+00 1.169356e+05 7.168750e-04 7.581421e+00
 6.984647e-04 6.844001e+00 4.474842e-01 4.614884e-01 7.298800e+00 1.143029e+05 7.183427e-04 7.584524e+00
 6.998390e-04 6.843523e+00 4.497863e-01 4.639465e-01 7.300700e+00 1.117341e+05 7.198137e-04 7.587632e+00
 7.012161e-04 6.843035e+00 4.520982e-01 4.664160e-01 7.302600e+00 1.092226e+05 7.212879e-04 7.590744e+00
 7.025959e-04 6.842635e+00 4.544200e-01 4.688970e-01 7.304600e+00 1.067671e+05 7.227655e-04 7.593967e+00
 7.039784e-04 6.842226e+00 4.567518e-01 4.713894e-01 7.306600e+00 1.043662e+05 7.242463e-04 7.597194e+00
 7.053637e-04 6.841805e+00 4.590936e-01 4.738934e-01 7.308600e+00 1.020236e+05 7.257305e-04 7.600426e+00
 7.067516e-04 6.841374e+00 4.614453e-01 4.764089e-01 7.310600e+00 9.973785e+04 7.272180e-04 7.603663e+00
 7.081423e-04 6.840932e+00 4.638070e-01 4.789359e-01 7.312600e+00 9.749365e+04 7.287089e-04 7.606903e+00
 7.095357e-04 6.840579e+00 4.661787e-01 4.814745e-01 7.314700e+00 9.530393e+04 7.302031e-04 7.610256e+00
 7.109319e-04 6.840115e+00 4.685604e-01 4.840248e-01 7.316700e+00 9.317175e+04 7.317007e-04 7.613505e+00
 7.123308e-04 6.839741e+00 4.709522e-01 4.865867e-01 7.318800e+00 9.108250e+04 7.332016e-04 7.616867e+00
 7.137325e-04 6.839356e+00 4.733540e-01 4.891603e-01 7.320900e+00 8.904387e+04 7.347059e-04 7.620232e+00
 7.151369e-04 6.839060e+00 4.757659e-01 4.917456e-01 7.323100e+00 8.705043e+04 7.362136e-04 7.623710e+00
 7.165441e-04 6.838653e+00 4.781879e-01 4.943427e-01 7.325200e+00 8.510116e+04 7.377247e-04 7.627085e+00
 7.179540e-04 6.838335e+00 4.806199e-01 4.969515e-01 7.327400e+00 8.319509e+04 7.392392e-04 7.630572e+00
 7.193667e-04 6.838007e+00 4.830621e-01 4.995721e-01 7.329600e+00 8.133517e+04 7.407571e-04 7.634064e+00
 7.207822e-04 6.837667e+00 4.855145e-01 5.022045e-01 7.331800e+00 7.952026e+04 7.422785e-04 7.637560e+00
 7.222005e-04 6.837316e+00 4.879769e-01 5.048488e-01 7.334000e+00 7.774164e+04 7.438032e-04 7.641061e+00
 7.236216e-04 6.836955e+00 4.904496e-01 5.075050e-01 7.336200e+00 7.600606e+04 7.453315e-04 7.644567e+00
 7.250455e-04 6.836682e+00 4.929324e-01 5.101731e-01 7.338500e+00 7.430515e+04 7.468631e-04 7.648185e+00
 7.264722e-04 6.836399e+00 4.954254e-01 5.128531e-01 7.340800e+00 7.264900e+04 7.483983e-04 7.651808e+00
 7.279017e-04 6.836104e+00 4.979286e-01 5.155451e-01 7.343100e+00 7.102584e+04 7.499369e-04 7.655435e+00
 7.293340e-04 6.835799e+00 5.004420e-01 5.182490e-01 7.345400e+00 6.944537e+04 7.514790e-04 7.659068e+00
 7.307691e-04 6.835482e+00 5.029657e-01 5.209650e-01 7.347700e+00 6.789631e+04 7.530246e-04 7.662705e+00
 7.322071e-04 6.835154e+00 5.054996e-01 5.236931e-01 7.350000e+00 6.638137e+04 7.545737e-04 7.666348e+00
 7.336478e-04 6.834915e+00 5.080438e-01 5.264332e-01 7.352400e+00 6.490628e+04 7.561263e-04 7.670103e+00
 7.350914e-04 6.834665e+00 5.105982e-01 5.291854e-01 7.354800e+00 6.346040e+04 7.576825e-04 7.673863e+00
 7.365379e-04 6.834404e+00 5.131630e-01 5.319498e-01 7.357200e+00 6.204943e+04 7.592421e-04 7.677628e+00
 7.379872e-04 6.834132e+00 5.157380e-01 5.347262e-01 7.359600e+00 6.066638e+04 7.608054e-04 7.681398e+00
 7.394393e-04 6.833848e+00 5.183233e-01 5.375149e-01 7.362000e+00 5.931973e+04 7.623721e-04 7.685173e+00
 7.408943e-04 6.833654e+00 5.209190e-01 5.403158e-01 7.364500e+00 5.800259e+04 7.639425e-04 7.689061e+00
 7.423522e-04 6.833348e+00 5.235250e-01 5.431289e-01 7.366900e+00 5.671430e+04 7.655164e-04 7.692846e+00
 7.438129e-04 6.833131e+00 5.261413e-01 5.459543e-01 7.369400e+00 5.545424e+04 7.670939e-04 7.696745e+00
 7.452766e-04 6.832902e+00 5.287680e-01 5.487919e-01 7.371900e+00 5.422178e+04 7.686750e-04 7.700649e+00
 7.467430e-04 6.832663e+00 5.314051e-01 5.516419e-01 7.374400e+00 5.302176e+04 7.702597e-04 7.704557e+00
 7.482124e-04 6.832411e+00 5.340525e-01 5.545041e-01 7.376900e+00 5.184526e+04 7.718481e-04 7.708471e+00
 7.496847e-04 6.832149e+00 5.367103e-01 5.573788e-01 7.379400e+00 5.069710e+04 7.734400e-04 7.712391e+00
 7.511599e-04 6.831875e+00 5.393786e-01 5.602658e-01 7.381900e+00 4.957143e+04 7.750356e-04 7.716315e+00
 7.526379e-04 6.831691e+00 5.420572e-01 5.631652e-01 7.384500e+00 4.847541e+04 7.766349e-04 7.720354e+00
 7.541189e-04 6.831494e+00 5.447462e-01 5.660770e-01 7.387100e+00 4.740326e+04 7.782378e-04 7.724397e+00
 7.556028e-04 6.831186e+00 5.474457e-01 5.690013e-01 7.389600e+00 4.635446e+04 7.798444e-04 7.728338e+00
 7.570896e-04 6.830967e+00 5.501556e-01 5.719381e-01 7.392200e+00 4.532850e+04 7.814547e-04 7.732392e+00
 7.585793e-04 6.830837e+00 5.528759e-01 5.748874e-01 7.394900e+00 4.432955e+04 7.830686e-04 7.736560e+00
 7.600720e-04 6.830595e+00 5.556067e-01 5.778492e-01 7.397500e+00 4.334999e+04 7.846863e-04 7.740626e+00
 7.615676e-04 6.830341e+00 5.583480e-01 5.808235e-01 7.400100e+00 4.239397e+04 7.863077e-04 7.744696e+00
 7.630662e-04 6.830177e+00 5.610997e-01 5.838104e-01 7.402800e+00 4.145648e+04 7.879328e-04 7.748881e+00
 7.645677e-04 6.829900e+00 5.638619e-01 5.868099e-01 7.405400e+00 4.054154e+04 7.895616e-04 7.752963e+00
 7.660721e-04 6.829713e+00 5.666346e-01 5.898220e-01 7.408100e+00 3.964855e+04 7.911942e-04 7.757159e+00
 7.675795e-04 6.829513e+00 5.694177e-01 5.928468e-01 7.410800e+00 3.877490e+04 7.928306e-04 7.761361e+00
 7.690899e-04 6.829303e+00 5.722114e-01 5.958841e-01 7.413500e+00 3.792017e+04 7.944707e-04 7.765568e+00
 7.706032e-04 6.829080e+00 5.750156e-01 5.989342e-01 7.416200e+00 3.708594e+04 7.961146e-04 7.769781e+00
 7.721196e-04 6.828846e+00 5.778302e-01 6.019970e-01 7.418900e+00 3.626779e+04 7.977623e-04 7.774000e+00
 7.736389e-04 6.828601e+00 5.806554e-01 6.050725e-01 7.421600e+00 3.547118e+04 7.994138e-04 7.778224e+00
 7.751612e-04 6.828344e+00 5.834911e-01 6.081607e-01 7.424300e+00 3.469364e+04 8.010692e-04 7.782454e+00
 7.766865e-04 6.828175e+00 5.863373e-01 6.112617e-01 7.427100e+00 3.392914e+04 8.027283e-04 7.786799e+00
 7.782148e-04 6.827895e+00 5.891940e-01 6.143754e-01 7.429800e+00 3.318479e+04 8.043913e-04 7.791041e+00
 7.797461e-04 6.827704e+00 5.920613e-01 6.175020e-01 7.432600e+00 3.245646e+04 8.060582e-04 7.795397e+00
 7.812804e-04 6.827500e+00 5.949391e-01 6.206413e-01 7.435400e+00 3.174381e+04 8.077289e-04 7.799760e+00
 7.828177e-04 6.827285e+00 5.978274e-01 6.237935e-01 7.438200e+00 3.104991e+04 8.094034e-04 7.804128e+00
 7.843581e-04 6.827059e+00 6.007263e-01 6.269586e-01 7.441000e+00 3.036754e+04 8.110819e-04 7.808502e+00
 7.859015e-04 6.826821e+00 6.036357e-01 6.301365e-01 7.443800e+00 2.970150e+04 8.127643e-04 7.812883e+00
 7.874479e-04 6.826571e+00 6.065556e-01 6.333273e-01 7.446600e+00 2.905299e+04 8.144505e-04 7.817269e+00
 7.889974e-04 6.826309e+00 6.094861e-01 6.365311e-01 7.449400e+00 2.841678e+04 8.161407e-04 7.821661e+00
 7.905499e-04 6.826136e+00 6.124272e-01 6.397477e-01 7.452300e+00 2.779576e+04 8.178349e-04 7.826169e+00
 7.921055e-04 6.825851e+00 6.153788e-01 6.429773e-01 7.455100e+00 2.718803e+04 8.195329e-04 7.830574e+00
 7.936641e-04 6.825655e+00 6.183409e-01 6.462199e-01 7.458000e+00 2.659330e+04 8.212350e-04 7.835094e+00
 7.952258e-04 6.825347e+00 6.213136e-01 6.494754e-01 7.460800e+00 2.601276e+04 8.229409e-04 7.839510e+00
 7.967906e-04 6.825127e+00 6.242968e-01 6.527440e-01 7.463700e+00 2.544606e+04 8.246509e-04 7.844042e+00
 7.983585e-04 6.824895e+00 6.272906e-01 6.560255e-01 7.466600e+00 2.489002e+04 8.263649e-04 7.848581e+00
 7.999294e-04 6.824652e+00 6.302950e-01 6.593201e-01 7.469500e+00 2.434724e+04 8.280829e-04 7.853126e+00
 8.015034e-04 6.824397e+00 6.333099e-01 6.626277e-01 7.472400e+00 2.381738e+04 8.298049e-04 7.857677e+00
 8.030806e-04 6.824130e+00 6.363353e-01 6.659483e-01 7.475300e+00 2.329879e+04 8.315309e-04 7.862234e+00
 8.046608e-04 6.823852e+00 6.393713e-01 6.692821e-01 7.478200e+00 2.279123e+04 8.332609e-04 7.866798e+00
 8.062441e-04 6.823562e+00 6.424178e-01 6.726289e-01 7.481100e+00 2.229447e+04 8.349951e-04 7.871368e+00
 8.078306e-04 6.823260e+00 6.454749e-01 6.759888e-01 7.484000e+00 2.180952e+04 8.367333e-04 7.875945e+00
 8.094202e-04 6.822946e+00 6.485425e-01 6.793618e-01 7.486900e+00 2.133610e+04 8.384755e-04 7.880527e+00
 8.110129e-04 6.822721e+00 6.516206e-01 6.827480e-01 7.489900e+00 2.087150e+04 8.402219e-04 7.885227e+00
 8.127667e-04 6.822384e+00 6.547084e-01 6.861463e-01 7.492800e+00 2.041917e+04 8.421456e-04 7.889822e+00
 8.145624e-04 6.822139e+00 6.578040e-01 6.895547e-01 7.495800e+00 1.997653e+04 8.441161e-04 7.894533e+00
 8.163621e-04 6.821785e+00 6.609073e-01 6.929733e-01 7.498700e+00 1.954561e+04 8.460917e-04 7.899140e+00
 8.181658e-04 6.821522e+00 6.640184e-01 6.964019e-01 7.501700e+00 1.912161e+04 8.480724e-04 7.903862e+00
 8.199734e-04 6.821151e+00 6.671372e-01 6.998407e-01 7.504600e+00 1.870992e+04 8.500582e-04 7.908481e+00
 8.217851e-04 6.820870e+00 6.702637e-01 7.032896e-01 7.507600e+00 1.830692e+04 8.520493e-04 7.913215e+00
 8.236007e-04 6.820481e+00 6.733979e-01 7.067486e-01 7.510500e+00 1.791243e+04 8.540455e-04 7.917845e+00
 8.254204e-04 6.820183e+00 6.765398e-01 7.102177e-01 7.513500e+00 1.752625e+04 8.560469e-04 7.922592e+00
 8.272440e-04 6.819775e+00 6.796895e-01 7.136969e-01 7.516400e+00 1.714922e+04 8.580535e-04 7.927234e+00
 8.290717e-04 6.819459e+00 6.828468e-01 7.171863e-01 7.519400e+00 1.678208e+04 8.600653e-04 7.931993e+00
 8.309035e-04 6.819135e+00 6.860118e-01 7.206858e-01 7.522400e+00 1.642262e+04 8.620824e-04 7.936758e+00
 8.327393e-04 6.818701e+00 6.891844e-01 7.241954e-01 7.525300e+00 1.607065e+04 8.641048e-04 7.941419e+00
 8.345791e-04 6.818359e+00 6.923648e-01 7.277151e-01 7.528300e+00 1.572790e+04 8.661324e-04 7.946197e+00
 8.364230e-04 6.817907e+00 6.955527e-01 7.312450e-01 7.531200e+00 1.539317e+04 8.681654e-04 7.950871e+00
 8.382710e-04 6.817548e+00 6.987483e-01 7.347851e-01 7.534200e+00 1.506357e+04 8.702037e-04 7.955661e+00
 8.401231e-04 6.817079e+00 7.019516e-01 7.383353e-01 7.537100e+00 1.474257e+04 8.722473e-04 7.960348e+00
 8.419792e-04 6.816701e+00 7.051624e-01 7.418956e-01 7.540100e+00 1.442995e+04 8.742962e-04 7.965151e+00
 8.438395e-04 6.816214e+00 7.083809e-01 7.454661e-01 7.543000e+00 1.412290e+04 8.763506e-04 7.969851e+00
 8.457038e-04 6.815819e+00 7.116070e-01 7.490467e-01 7.546000e+00 1.382384e+04 8.784103e-04 7.974667e+00
 8.475723e-04 6.815315e+00 7.148406e-01 7.526375e-01 7.548900e+00 1.353090e+04 8.804754e-04 7.979380e+00
 8.494449e-04 6.814902e+00 7.180818e-01 7.562384e-01 7.551900e+00 1.324397e+04 8.825459e-04 7.984210e+00
 8.513217e-04 6.814380e+00 7.213306e-01 7.598494e-01 7.554800e+00 1.296448e+04 8.846219e-04 7.988936e+00
 8.532026e-04 6.813950e+00 7.245869e-01 7.634706e-01 7.557800e+00 1.268991e+04 8.867034e-04 7.993779e+00
 8.550877e-04 6.813411e+00 7.278507e-01 7.671020e-01 7.560700e+00 1.242247e+04 8.887903e-04 7.998518e+00
 8.569769e-04 6.812863e+00 7.311221e-01 7.707435e-01 7.563600e+00 1.216045e+04 8.908828e-04 8.003264e+00
 8.588703e-04 6.812406e+00 7.344009e-01 7.743951e-01 7.566600e+00 1.190522e+04 8.929807e-04 8.008128e+00
 8.607678e-04 6.811841e+00 7.376872e-01 7.780568e-01 7.569500e+00 1.165441e+04 8.950842e-04 8.012888e+00
 8.626696e-04 6.811267e+00 7.409810e-01 7.817287e-01 7.572400e+00 1.141010e+04 8.971932e-04 8.017654e+00
 8.645756e-04 6.810684e+00 7.442823e-01 7.854107e-01 7.575300e+00 1.117070e+04 8.993078e-04 8.022428e+00
 8.664858e-04 6.810192e+00 7.475910e-01 7.891029e-01 7.578300e+00 1.093612e+04 9.014280e-04 8.027320e+00
 8.684002e-04 6.809592e+00 7.509071e-01 7.928051e-01 7.581200e+00 1.070759e+04 9.035538e-04 8.032107e+00
 8.703188e-04 6.808983e+00 7.542306e-01 7.965175e-01 7.584100e+00 1.048429e+04 9.056852e-04 8.036901e+00
 8.722417e-04 6.808365e+00 7.575615e-01 8.002400e-01 7.587000e+00 1.026545e+04 9.078223e-04 8.041703e+00
 8.741688e-04 6.807739e+00 7.608998e-01 8.039726e-01 7.589900e+00 1.005098e+04 9.099651e-04 8.046511e+00
 8.761002e-04 6.807104e+00 7.642454e-01 8.077153e-01 7.592800e+00 9.841410e+03 9.121135e-04 8.051327e+00
 8.780358e-04 6.806460e+00 7.675983e-01 8.114680e-01 7.595700e+00 9.636618e+03 9.142676e-04 8.056149e+00
 8.799757e-04 6.805808e+00 7.709586e-01 8.152309e-01 7.598600e+00 9.436489e+03 9.164275e-04 8.060979e+00
 8.819199e-04 6.805047e+00 7.743261e-01 8.190038e-01 7.601400e+00 9.240325e+03 9.185930e-04 8.065705e+00
 8.838685e-04 6.804377e+00 7.777009e-01 8.227868e-01 7.604300e+00 9.048046e+03 9.207644e-04 8.070549e+00
 8.858213e-04 6.803699e+00 7.810830e-01 8.265799e-01 7.607200e+00 8.860140e+03 9.229415e-04 8.075401e+00
 8.877784e-04 6.803013e+00 7.844723e-01 8.303830e-01 7.610100e+00 8.677050e+03 9.251245e-04 8.080260e+00
 8.897398e-04 6.802217e+00 7.878688e-01 8.341961e-01 7.612900e+00 8.497560e+03 9.273132e-04 8.085014e+00
 8.917056e-04 6.801514e+00 7.912724e-01 8.380193e-01 7.615800e+00 8.321598e+03 9.295078e-04 8.089888e+00
 8.936757e-04 6.800701e+00 7.946833e-01 8.418525e-01 7.618600e+00 8.150140e+03 9.317082e-04 8.094657e+00
 8.956502e-04 6.799981e+00 7.981012e-01 8.456957e-01 7.621500e+00 7.982548e+03 9.339146e-04 8.099545e+00
 8.976290e-04 6.799151e+00 8.015263e-01 8.495489e-01 7.624300e+00 7.818225e+03 9.361268e-04 8.104329e+00
 8.996123e-04 6.798314e+00 8.049585e-01 8.534121e-01 7.627100e+00 7.657109e+03 9.383449e-04 8.109120e+00
 9.015999e-04 6.797568e+00 8.083978e-01 8.572853e-01 7.630000e+00 7.499621e+03 9.405690e-04 8.114032e+00
 9.035918e-04 6.796713e+00 8.118441e-01 8.611684e-01 7.632800e+00 7.345675e+03 9.427991e-04 8.118838e+00
 9.055882e-04 6.795850e+00 8.152974e-01 8.650615e-01 7.635600e+00 7.195185e+03 9.450351e-04 8.123652e+00
 9.075890e-04 6.794978e+00 8.187577e-01 8.689645e-01 7.638400e+00 7.047609e+03 9.472771e-04 8.128473e+00
 9.095942e-04 6.794099e+00 8.222249e-01 8.728774e-01 7.641200e+00 6.902893e+03 9.495252e-04 8.133302e+00
 9.116039e-04 6.793210e+00 8.256992e-01 8.768003e-01 7.644000e+00 6.761422e+03 9.517793e-04 8.138139e+00
 9.136180e-04 6.792314e+00 8.291803e-01 8.807330e-01 7.646800e+00 6.623553e+03 9.540394e-04 8.142983e+00
 9.156365e-04 6.791309e+00 8.326683e-01 8.846756e-01 7.649500e+00 6.488335e+03 9.563057e-04 8.147722e+00
 9.176595e-04 6.790396e+00 8.361632e-01 8.886281e-01 7.652300e+00 6.355717e+03 9.585780e-04 8.152582e+00
 9.196870e-04 6.789474e+00 8.396649e-01 8.925904e-01 7.655100e+00 6.226471e+03 9.608565e-04 8.157450e+00
 9.217189e-04 6.788445e+00 8.431734e-01 8.965625e-01 7.657800e+00 6.100100e+03 9.631411e-04 8.162212e+00
 9.237553e-04 6.787507e+00 8.466887e-01 9.005445e-01 7.660600e+00 5.976142e+03 9.654319e-04 8.167095e+00
 9.257963e-04 6.786461e+00 8.502107e-01 9.045362e-01 7.663300e+00 5.854551e+03 9.677288e-04 8.171873e+00
 9.278417e-04 6.785406e+00 8.537394e-01 9.085377e-01 7.666000e+00 5.735664e+03 9.700320e-04 8.176659e+00
 9.298917e-04 6.784344e+00 8.572748e-01 9.125490e-01 7.668700e+00 5.619415e+03 9.723415e-04 8.181452e+00
 9.319462e-04 6.783273e+00 8.608169e-01 9.165700e-01 7.671400e+00 5.505744e+03 9.746571e-04 8.186254e+00
 9.340052e-04 6.782295e+00 8.643656e-01 9.206007e-01 7.674200e+00 5.394228e+03 9.769791e-04 8.191177e+00
 9.360688e-04 6.781108e+00 8.679209e-01 9.246411e-01 7.676800e+00 5.285181e+03 9.793073e-04 8.195881e+00
 9.381369e-04 6.780013e+00 8.714828e-01 9.286911e-01 7.679500e+00 5.178544e+03 9.816419e-04 8.200706e+00
 9.402096e-04 6.778910e+00 8.750511e-01 9.327508e-01 7.682200e+00 5.074262e+03 9.839828e-04 8.205540e+00
 9.422869e-04 6.777799e+00 8.786260e-01 9.368202e-01 7.684900e+00 4.971942e+03 9.863301e-04 8.210381e+00
 9.443688e-04 6.776580e+00 8.822074e-01 9.408992e-01 7.687500e+00 4.871880e+03 9.886838e-04 8.215117e+00
 9.464553e-04 6.775454e+00 8.857951e-01 9.449877e-01 7.690200e+00 4.774019e+03 9.910438e-04 8.219975e+00
 9.485464e-04 6.774219e+00 8.893893e-01 9.490858e-01 7.692800e+00 4.677677e+03 9.934103e-04 8.224727e+00
 9.506421e-04 6.773076e+00 8.929898e-01 9.531934e-01 7.695500e+00 4.583769e+03 9.957833e-04 8.229601e+00
 9.527424e-04 6.771826e+00 8.965966e-01 9.573106e-01 7.698100e+00 4.492228e+03 9.981627e-04 8.234369e+00
 9.548474e-04 6.770567e+00 9.002097e-01 9.614372e-01 7.700700e+00 4.402091e+03 1.000549e-03 8.239145e+00
 9.569570e-04 6.769301e+00 9.038291e-01 9.655733e-01 7.703300e+00 4.313931e+03 1.002941e-03 8.243930e+00
 9.590713e-04 6.768028e+00 9.074547e-01 9.697188e-01 7.705900e+00 4.227703e+03 1.005340e-03 8.248723e+00
 9.611903e-04 6.766746e+00 9.110865e-01 9.738738e-01 7.708500e+00 4.143360e+03 1.007746e-03 8.253524e+00
 9.633139e-04 6.765356e+00 9.147244e-01 9.780381e-01 7.711000e+00 4.060860e+03 1.010158e-03 8.258219e+00
 9.654422e-04 6.764059e+00 9.183684e-01 9.822117e-01 7.713600e+00 3.979611e+03 1.012577e-03 8.263037e+00
 9.675753e-04 6.762755e+00 9.220185e-01 9.863947e-01 7.716200e+00 3.900407e+03 1.015002e-03 8.267863e+00
 9.697130e-04 6.761343e+00 9.256746e-01 9.905870e-01 7.718700e+00 3.822665e+03 1.017434e-03 8.272583e+00
 9.718555e-04 6.759923e+00 9.293367e-01 9.947886e-01 7.721200e+00 3.746877e+03 1.019873e-03 8.277311e+00
 9.740027e-04 6.758596e+00 9.330047e-01 9.989994e-01 7.723800e+00 3.672227e+03 1.022318e-03 8.282163e+00
 9.761546e-04 6.757161e+00 9.366787e-01 1.003219e+00 7.726300e+00 3.599452e+03 1.024771e-03 8.286908e+00
 9.783113e-04 6.755718e+00 9.403585e-01 1.007449e+00 7.728800e+00 3.528011e+03 1.027230e-03 8.291661e+00
 9.804728e-04 6.754269e+00 9.440441e-01 1.011687e+00 7.731300e+00 3.458363e+03 1.029695e-03 8.296423e+00
 9.826391e-04 6.752711e+00 9.477356e-01 1.015934e+00 7.733700e+00 3.389748e+03 1.032168e-03 8.301079e+00
 9.848101e-04 6.751247e+00 9.514327e-01 1.020191e+00 7.736200e+00 3.322854e+03 1.034647e-03 8.305858e+00
 9.869859e-04 6.749775e+00 9.551356e-01 1.024456e+00 7.738700e+00 3.257179e+03 1.037134e-03 8.310645e+00
 9.891666e-04 6.748196e+00 9.588442e-01 1.028731e+00 7.741100e+00 3.193149e+03 1.039627e-03 8.315326e+00
 9.913520e-04 6.746609e+00 9.625583e-01 1.033015e+00 7.743500e+00 3.130058e+03 1.042127e-03 8.320016e+00
 9.935423e-04 6.745116e+00 9.662780e-01 1.037307e+00 7.746000e+00 3.068547e+03 1.044634e-03 8.324829e+00
 9.957374e-04 6.743515e+00 9.700033e-01 1.041609e+00 7.748400e+00 3.008149e+03 1.047148e-03 8.329536e+00
