# MvsR for poly none
#   Gamma = 2.000000e+00
#   K     = 1.000000e+02
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 4.554965e-04 1.036779e+01 8.089342e-01 8.391531e-01 1.119250e+01 5.050441e+04 4.762442e-04 1.172869e+01
 4.570724e-04 1.036188e+01 8.108591e-01 8.412345e-01 1.118860e+01 4.973841e+04 4.779639e-04 1.172626e+01
 4.586538e-04 1.035587e+01 8.127860e-01 8.433187e-01 1.118460e+01 4.898115e+04 4.796901e-04 1.172373e+01
 4.602407e-04 1.034995e+01 8.147151e-01 8.454057e-01 1.118070e+01 4.823948e+04 4.814228e-04 1.172131e+01
 4.618330e-04 1.034404e+01 8.166463e-01 8.474954e-01 1.117680e+01 4.750966e+04 4.831620e-04 1.171889e+01
 4.634309e-04 1.033802e+01 8.185796e-01 8.495879e-01 1.117280e+01 4.678813e+04 4.849077e-04 1.171637e+01
 4.650343e-04 1.033199e+01 8.205150e-01 8.516831e-01 1.116880e+01 4.607815e+04 4.866600e-04 1.171385e+01
 4.666433e-04 1.032607e+01 8.224524e-01 8.537810e-01 1.116490e+01 4.538278e+04 4.884189e-04 1.171144e+01
 4.682578e-04 1.032004e+01 8.243919e-01 8.558817e-01 1.116090e+01 4.469529e+04 4.901843e-04 1.170893e+01
 4.698779e-04 1.031402e+01 8.263334e-01 8.579850e-01 1.115690e+01 4.401877e+04 4.919564e-04 1.170642e+01
 4.715036e-04 1.030798e+01 8.282769e-01 8.600910e-01 1.115290e+01 4.335306e+04 4.937352e-04 1.170391e+01
 4.731349e-04 1.030195e+01 8.302224e-01 8.621997e-01 1.114890e+01 4.269798e+04 4.955206e-04 1.170141e+01
 4.747719e-04 1.029581e+01 8.321700e-01 8.643111e-01 1.114480e+01 4.205033e+04 4.973127e-04 1.169881e+01
 4.764145e-04 1.028978e+01 8.341195e-01 8.664251e-01 1.114080e+01 4.141601e+04 4.991116e-04 1.169631e+01
 4.780629e-04 1.028374e+01 8.360710e-01 8.685418e-01 1.113680e+01 4.079179e+04 5.009173e-04 1.169382e+01
 4.797169e-04 1.027759e+01 8.380245e-01 8.706611e-01 1.113270e+01 4.017463e+04 5.027297e-04 1.169123e+01
 4.813766e-04 1.027145e+01 8.399799e-01 8.727830e-01 1.112860e+01 3.956733e+04 5.045490e-04 1.168864e+01
 4.830421e-04 1.026540e+01 8.419372e-01 8.749076e-01 1.112460e+01 3.897251e+04 5.063751e-04 1.168616e+01
 4.847134e-04 1.025925e+01 8.438965e-01 8.770347e-01 1.112050e+01 3.838438e+04 5.082081e-04 1.168358e+01
 4.863904e-04 1.025310e+01 8.458577e-01 8.791644e-01 1.111640e+01 3.780564e+04 5.100480e-04 1.168100e+01
 4.880732e-04 1.024694e+01 8.478207e-01 8.812967e-01 1.111230e+01 3.723611e+04 5.118948e-04 1.167842e+01
 4.897619e-04 1.024079e+01 8.497857e-01 8.834315e-01 1.110820e+01 3.667565e+04 5.137486e-04 1.167585e+01
 4.914564e-04 1.023463e+01 8.517525e-01 8.855689e-01 1.110410e+01 3.612410e+04 5.156093e-04 1.167328e+01
 4.931568e-04 1.022846e+01 8.537212e-01 8.877088e-01 1.110000e+01 3.558132e+04 5.174771e-04 1.167071e+01
 4.948630e-04 1.022220e+01 8.556917e-01 8.898513e-01 1.109580e+01 3.504465e+04 5.193520e-04 1.166804e+01
 4.965752e-04 1.021604e+01 8.576640e-01 8.919962e-01 1.109170e+01 3.451901e+04 5.212339e-04 1.166549e+01
 4.982932e-04 1.020977e+01 8.596381e-01 8.941437e-01 1.108750e+01 3.399927e+04 5.231229e-04 1.166282e+01
 5.000173e-04 1.020350e+01 8.616141e-01 8.962936e-01 1.108330e+01 3.348781e+04 5.250190e-04 1.166017e+01
 5.017473e-04 1.019732e+01 8.635918e-01 8.984460e-01 1.107920e+01 3.298684e+04 5.269223e-04 1.165762e+01
 5.034832e-04 1.019105e+01 8.655713e-01 9.006008e-01 1.107500e+01 3.249148e+04 5.288328e-04 1.165497e+01
 5.052252e-04 1.018477e+01 8.675526e-01 9.027581e-01 1.107080e+01 3.200399e+04 5.307504e-04 1.165232e+01
 5.069732e-04 1.017849e+01 8.695356e-01 9.049179e-01 1.106660e+01 3.152424e+04 5.326754e-04 1.164968e+01
 5.087273e-04 1.017221e+01 8.715203e-01 9.070800e-01 1.106240e+01 3.105210e+04 5.346076e-04 1.164704e+01
 5.104874e-04 1.016583e+01 8.735067e-01 9.092446e-01 1.105810e+01 3.058525e+04 5.365471e-04 1.164429e+01
 5.122536e-04 1.015954e+01 8.754949e-01 9.114115e-01 1.105390e+01 3.012799e+04 5.384940e-04 1.164166e+01
 5.140259e-04 1.015326e+01 8.774847e-01 9.135809e-01 1.104970e+01 2.967797e+04 5.404482e-04 1.163903e+01
 5.158044e-04 1.014687e+01 8.794762e-01 9.157525e-01 1.104540e+01 2.923297e+04 5.424098e-04 1.163629e+01
 5.175890e-04 1.014058e+01 8.814693e-01 9.179266e-01 1.104120e+01 2.879710e+04 5.443788e-04 1.163367e+01
 5.193797e-04 1.013418e+01 8.834641e-01 9.201029e-01 1.103690e+01 2.836609e+04 5.463553e-04 1.163095e+01
 5.211767e-04 1.012779e+01 8.854605e-01 9.222816e-01 1.103260e+01 2.794190e+04 5.483392e-04 1.162822e+01
 5.229799e-04 1.012139e+01 8.874585e-01 9.244626e-01 1.102830e+01 2.752444e+04 5.503307e-04 1.162550e+01
 5.247893e-04 1.011499e+01 8.894581e-01 9.266459e-01 1.102400e+01 2.711359e+04 5.523297e-04 1.162279e+01
 5.266050e-04 1.010859e+01 8.914593e-01 9.288315e-01 1.101970e+01 2.670924e+04 5.543363e-04 1.162008e+01
 5.284270e-04 1.010218e+01 8.934620e-01 9.310193e-01 1.101540e+01 2.631127e+04 5.563505e-04 1.161737e+01
 5.302553e-04 1.009568e+01 8.954663e-01 9.332094e-01 1.101100e+01 2.591774e+04 5.583723e-04 1.161455e+01
 5.320899e-04 1.008927e+01 8.974721e-01 9.354017e-01 1.100670e+01 2.553228e+04 5.604018e-04 1.161185e+01
 5.339308e-04 1.008286e+01 8.994795e-01 9.375962e-01 1.100240e+01 2.515290e+04 5.624390e-04 1.160916e+01
 5.357782e-04 1.007635e+01 9.014883e-01 9.397930e-01 1.099800e+01 2.477772e+04 5.644840e-04 1.160635e+01
 5.376319e-04 1.006984e+01 9.034986e-01 9.419919e-01 1.099360e+01 2.440848e+04 5.665367e-04 1.160355e+01
 5.394920e-04 1.006332e+01 9.055104e-01 9.441930e-01 1.098920e+01 2.404507e+04 5.685972e-04 1.160076e+01
 5.413586e-04 1.005690e+01 9.075237e-01 9.463963e-01 1.098490e+01 2.368911e+04 5.706655e-04 1.159808e+01
 5.432316e-04 1.005038e+01 9.095383e-01 9.486017e-01 1.098050e+01 2.333706e+04 5.727416e-04 1.159529e+01
 5.451111e-04 1.004376e+01 9.115544e-01 9.508092e-01 1.097600e+01 2.298892e+04 5.748257e-04 1.159240e+01
 5.469971e-04 1.003724e+01 9.135719e-01 9.530188e-01 1.097160e+01 2.264792e+04 5.769177e-04 1.158962e+01
 5.488896e-04 1.003072e+01 9.155908e-01 9.552306e-01 1.096720e+01 2.231228e+04 5.790176e-04 1.158684e+01
 5.507887e-04 1.002419e+01 9.176111e-01 9.574444e-01 1.096280e+01 2.198193e+04 5.811255e-04 1.158407e+01
 5.526943e-04 1.001756e+01 9.196327e-01 9.596603e-01 1.095830e+01 2.165522e+04 5.832414e-04 1.158119e+01
 5.546066e-04 1.001103e+01 9.216557e-01 9.618782e-01 1.095390e+01 2.133520e+04 5.853654e-04 1.157842e+01
 5.565254e-04 1.000440e+01 9.236799e-01 9.640982e-01 1.094940e+01 2.101870e+04 5.874975e-04 1.157555e+01
 5.584509e-04 9.997766e+00 9.257055e-01 9.663201e-01 1.094490e+01 2.070718e+04 5.896377e-04 1.157269e+01
 5.603831e-04 9.991131e+00 9.277324e-01 9.685441e-01 1.094040e+01 2.040057e+04 5.917860e-04 1.156982e+01
 5.623219e-04 9.984495e+00 9.297605e-01 9.707701e-01 1.093590e+01 2.009879e+04 5.939425e-04 1.156696e+01
 5.642675e-04 9.977856e+00 9.317899e-01 9.729980e-01 1.093140e+01 1.980175e+04 5.961072e-04 1.156411e+01
 5.662197e-04 9.971216e+00 9.338205e-01 9.752279e-01 1.092690e+01 1.950938e+04 5.982802e-04 1.156125e+01
 5.681788e-04 9.964574e+00 9.358524e-01 9.774597e-01 1.092240e+01 1.922160e+04 6.004615e-04 1.155840e+01
 5.701446e-04 9.957831e+00 9.378854e-01 9.796935e-01 1.091780e+01 1.893697e+04 6.026511e-04 1.155545e+01
 5.721172e-04 9.951186e+00 9.399196e-01 9.819291e-01 1.091330e+01 1.865817e+04 6.048490e-04 1.155261e+01
 5.740966e-04 9.944439e+00 9.419550e-01 9.841666e-01 1.090870e+01 1.838241e+04 6.070553e-04 1.154966e+01
 5.760829e-04 9.937791e+00 9.439916e-01 9.864060e-01 1.090420e+01 1.811229e+04 6.092701e-04 1.154683e+01
 5.780761e-04 9.931041e+00 9.460292e-01 9.886472e-01 1.089960e+01 1.784512e+04 6.114933e-04 1.154389e+01
 5.800761e-04 9.924290e+00 9.480680e-01 9.908903e-01 1.089500e+01 1.758214e+04 6.137250e-04 1.154095e+01
 5.820831e-04 9.917537e+00 9.501079e-01 9.931352e-01 1.089040e+01 1.732328e+04 6.159652e-04 1.153802e+01
 5.840970e-04 9.910782e+00 9.521489e-01 9.953818e-01 1.088580e+01 1.706849e+04 6.182140e-04 1.153509e+01
 5.861179e-04 9.904027e+00 9.541909e-01 9.976303e-01 1.088120e+01 1.681768e+04 6.204713e-04 1.153217e+01
 5.881458e-04 9.897269e+00 9.562340e-01 9.998805e-01 1.087660e+01 1.657080e+04 6.227374e-04 1.152925e+01
 5.901807e-04 9.890410e+00 9.582780e-01 1.002132e+00 1.087190e+01 1.632660e+04 6.250120e-04 1.152622e+01
 5.922226e-04 9.883650e+00 9.603231e-01 1.004386e+00 1.086730e+01 1.608740e+04 6.272954e-04 1.152331e+01
 5.942716e-04 9.876788e+00 9.623692e-01 1.006642e+00 1.086260e+01 1.585079e+04 6.295875e-04 1.152029e+01
 5.963277e-04 9.869925e+00 9.644163e-01 1.008899e+00 1.085790e+01 1.561789e+04 6.318884e-04 1.151727e+01
 5.983909e-04 9.863160e+00 9.664643e-01 1.011157e+00 1.085330e+01 1.538974e+04 6.341981e-04 1.151437e+01
 6.004613e-04 9.856294e+00 9.685132e-01 1.013418e+00 1.084860e+01 1.516406e+04 6.365166e-04 1.151136e+01
 6.025388e-04 9.849427e+00 9.705630e-01 1.015680e+00 1.084390e+01 1.494190e+04 6.388441e-04 1.150835e+01
 6.046235e-04 9.842559e+00 9.726138e-01 1.017943e+00 1.083920e+01 1.472322e+04 6.411804e-04 1.150535e+01
 6.067154e-04 9.835689e+00 9.746654e-01 1.020209e+00 1.083450e+01 1.450795e+04 6.435257e-04 1.150235e+01
 6.088145e-04 9.828717e+00 9.767178e-01 1.022475e+00 1.082970e+01 1.429500e+04 6.458800e-04 1.149925e+01
 6.109209e-04 9.821845e+00 9.787711e-01 1.024744e+00 1.082500e+01 1.408641e+04 6.482434e-04 1.149626e+01
 6.130346e-04 9.814971e+00 9.808253e-01 1.027014e+00 1.082030e+01 1.388106e+04 6.506158e-04 1.149327e+01
 6.151556e-04 9.807996e+00 9.828802e-01 1.029285e+00 1.081550e+01 1.367793e+04 6.529973e-04 1.149018e+01
 6.172840e-04 9.801019e+00 9.849359e-01 1.031558e+00 1.081070e+01 1.347797e+04 6.553879e-04 1.148709e+01
 6.194197e-04 9.794142e+00 9.869923e-01 1.033833e+00 1.080600e+01 1.328208e+04 6.577878e-04 1.148411e+01
 6.215628e-04 9.787163e+00 9.890495e-01 1.036108e+00 1.080120e+01 1.308829e+04 6.601968e-04 1.148103e+01
 6.237133e-04 9.780183e+00 9.911074e-01 1.038386e+00 1.079640e+01 1.289753e+04 6.626151e-04 1.147795e+01
 6.258712e-04 9.773202e+00 9.931661e-01 1.040664e+00 1.079160e+01 1.270973e+04 6.650427e-04 1.147488e+01
 6.280367e-04 9.766220e+00 9.952254e-01 1.042945e+00 1.078680e+01 1.252485e+04 6.674797e-04 1.147181e+01
 6.302096e-04 9.759137e+00 9.972853e-01 1.045226e+00 1.078190e+01 1.234196e+04 6.699260e-04 1.146863e+01
 6.323900e-04 9.752152e+00 9.993459e-01 1.047509e+00 1.077710e+01 1.216280e+04 6.723817e-04 1.146557e+01
 6.345780e-04 9.745167e+00 1.001407e+00 1.049793e+00 1.077230e+01 1.198641e+04 6.748469e-04 1.146251e+01
 6.367735e-04 9.738080e+00 1.003469e+00 1.052079e+00 1.076740e+01 1.181191e+04 6.773216e-04 1.145934e+01
 6.389767e-04 9.730992e+00 1.005531e+00 1.054366e+00 1.076250e+01 1.164013e+04 6.798058e-04 1.145618e+01
 6.411874e-04 9.724004e+00 1.007594e+00 1.056654e+00 1.075770e+01 1.147185e+04 6.822996e-04 1.145313e+01
 6.434058e-04 9.716914e+00 1.009658e+00 1.058943e+00 1.075280e+01 1.130535e+04 6.848030e-04 1.144997e+01
 6.456319e-04 9.709824e+00 1.011722e+00 1.061234e+00 1.074790e+01 1.114144e+04 6.873160e-04 1.144682e+01
 6.478657e-04 9.702732e+00 1.013786e+00 1.063526e+00 1.074300e+01 1.098007e+04 6.898387e-04 1.144367e+01
 6.501072e-04 9.695640e+00 1.015852e+00 1.065819e+00 1.073810e+01 1.082120e+04 6.923712e-04 1.144053e+01
 6.523565e-04 9.688446e+00 1.017917e+00 1.068113e+00 1.073310e+01 1.066402e+04 6.949134e-04 1.143728e+01
 6.546136e-04 9.681352e+00 1.019983e+00 1.070408e+00 1.072820e+01 1.051004e+04 6.974655e-04 1.143414e+01
 6.568784e-04 9.674157e+00 1.022049e+00 1.072705e+00 1.072320e+01 1.035770e+04 7.000274e-04 1.143089e+01
 6.591511e-04 9.667061e+00 1.024116e+00 1.075003e+00 1.071830e+01 1.020846e+04 7.025992e-04 1.142776e+01
 6.614317e-04 9.659864e+00 1.026183e+00 1.077301e+00 1.071330e+01 1.006079e+04 7.051809e-04 1.142453e+01
 6.637201e-04 9.652766e+00 1.028251e+00 1.079601e+00 1.070840e+01 9.916127e+03 7.077726e-04 1.142140e+01
 6.660165e-04 9.645568e+00 1.030318e+00 1.081902e+00 1.070340e+01 9.772989e+03 7.103743e-04 1.141817e+01
 6.683208e-04 9.638368e+00 1.032387e+00 1.084204e+00 1.069840e+01 9.632064e+03 7.129861e-04 1.141495e+01
 6.706331e-04 9.631168e+00 1.034455e+00 1.086507e+00 1.069340e+01 9.493317e+03 7.156080e-04 1.141172e+01
 6.729534e-04 9.623867e+00 1.036524e+00 1.088811e+00 1.068830e+01 9.356038e+03 7.182400e-04 1.140839e+01
 6.752817e-04 9.616666e+00 1.038593e+00 1.091115e+00 1.068330e+01 9.221550e+03 7.208823e-04 1.140518e+01
 6.776181e-04 9.609464e+00 1.040662e+00 1.093421e+00 1.067830e+01 9.089136e+03 7.235347e-04 1.140197e+01
 6.799626e-04 9.602160e+00 1.042731e+00 1.095728e+00 1.067320e+01 8.958114e+03 7.261975e-04 1.139865e+01
 6.823151e-04 9.594957e+00 1.044801e+00 1.098036e+00 1.066820e+01 8.829755e+03 7.288705e-04 1.139544e+01
 6.846758e-04 9.587653e+00 1.046870e+00 1.100344e+00 1.066310e+01 8.702741e+03 7.315539e-04 1.139213e+01
 6.870447e-04 9.580348e+00 1.048940e+00 1.102653e+00 1.065800e+01 8.577687e+03 7.342478e-04 1.138882e+01
 6.894218e-04 9.573143e+00 1.051010e+00 1.104963e+00 1.065300e+01 8.455171e+03 7.369520e-04 1.138563e+01
 6.918071e-04 9.565837e+00 1.053080e+00 1.107274e+00 1.064790e+01 8.333933e+03 7.396668e-04 1.138233e+01
 6.942006e-04 9.558530e+00 1.055150e+00 1.109586e+00 1.064280e+01 8.214561e+03 7.423921e-04 1.137903e+01
 6.966025e-04 9.551123e+00 1.057221e+00 1.111899e+00 1.063760e+01 8.096440e+03 7.451280e-04 1.137562e+01
 6.990126e-04 9.543816e+00 1.059291e+00 1.114212e+00 1.063250e+01 7.980719e+03 7.478745e-04 1.137233e+01
 7.014311e-04 9.536508e+00 1.061361e+00 1.116526e+00 1.062740e+01 7.866774e+03 7.506316e-04 1.136905e+01
 7.038579e-04 9.529099e+00 1.063431e+00 1.118840e+00 1.062220e+01 7.754016e+03 7.533995e-04 1.136565e+01
 7.062932e-04 9.521791e+00 1.065502e+00 1.121156e+00 1.061710e+01 7.643547e+03 7.561782e-04 1.136237e+01
 7.087368e-04 9.514381e+00 1.067572e+00 1.123472e+00 1.061190e+01 7.534225e+03 7.589676e-04 1.135898e+01
 7.111890e-04 9.506971e+00 1.069642e+00 1.125788e+00 1.060670e+01 7.426583e+03 7.617679e-04 1.135560e+01
 7.136496e-04 9.499561e+00 1.071712e+00 1.128105e+00 1.060150e+01 7.320594e+03 7.645791e-04 1.135222e+01
 7.161187e-04 9.492151e+00 1.073782e+00 1.130423e+00 1.059630e+01 7.216231e+03 7.674013e-04 1.134884e+01
 7.185963e-04 9.484740e+00 1.075851e+00 1.132741e+00 1.059110e+01 7.113468e+03 7.702344e-04 1.134547e+01
 7.210826e-04 9.477329e+00 1.077921e+00 1.135060e+00 1.058590e+01 7.012279e+03 7.730786e-04 1.134210e+01
 7.235774e-04 9.469918e+00 1.079990e+00 1.137379e+00 1.058070e+01 6.912638e+03 7.759338e-04 1.133873e+01
 7.260809e-04 9.462507e+00 1.082059e+00 1.139699e+00 1.057550e+01 6.814521e+03 7.788002e-04 1.133537e+01
 7.285930e-04 9.454995e+00 1.084128e+00 1.142019e+00 1.057020e+01 6.717417e+03 7.816778e-04 1.133190e+01
 7.311138e-04 9.447583e+00 1.086197e+00 1.144340e+00 1.056500e+01 6.622280e+03 7.845666e-04 1.132854e+01
 7.336434e-04 9.440071e+00 1.088265e+00 1.146661e+00 1.055970e+01 6.528122e+03 7.874666e-04 1.132508e+01
 7.361817e-04 9.432558e+00 1.090333e+00 1.148983e+00 1.055440e+01 6.435405e+03 7.903780e-04 1.132162e+01
 7.387288e-04 9.425046e+00 1.092401e+00 1.151304e+00 1.054910e+01 6.344106e+03 7.933008e-04 1.131816e+01
 7.412846e-04 9.417533e+00 1.094468e+00 1.153627e+00 1.054380e+01 6.254202e+03 7.962349e-04 1.131471e+01
 7.438494e-04 9.410020e+00 1.096535e+00 1.155949e+00 1.053850e+01 6.165669e+03 7.991806e-04 1.131126e+01
 7.464230e-04 9.402507e+00 1.098602e+00 1.158272e+00 1.053320e+01 6.078488e+03 8.021377e-04 1.130781e+01
 7.490055e-04 9.394995e+00 1.100668e+00 1.160595e+00 1.052790e+01 5.992634e+03 8.051064e-04 1.130437e+01
 7.515969e-04 9.387382e+00 1.102734e+00 1.162918e+00 1.052250e+01 5.907660e+03 8.080867e-04 1.130082e+01
 7.541974e-04 9.379869e+00 1.104799e+00 1.165241e+00 1.051720e+01 5.824406e+03 8.110787e-04 1.129738e+01
 7.568068e-04 9.372256e+00 1.106864e+00 1.167565e+00 1.051180e+01 5.742002e+03 8.140824e-04 1.129384e+01
 7.594252e-04 9.364743e+00 1.108928e+00 1.169889e+00 1.050650e+01 5.661264e+03 8.170979e-04 1.129041e+01
 7.620527e-04 9.357131e+00 1.110992e+00 1.172212e+00 1.050110e+01 5.581347e+03 8.201251e-04 1.128687e+01
 7.646893e-04 9.349518e+00 1.113055e+00 1.174536e+00 1.049570e+01 5.502646e+03 8.231642e-04 1.128333e+01
 7.673350e-04 9.341905e+00 1.115117e+00 1.176861e+00 1.049030e+01 5.425143e+03 8.262153e-04 1.127980e+01
 7.699899e-04 9.334293e+00 1.117179e+00 1.179185e+00 1.048490e+01 5.348817e+03 8.292783e-04 1.127628e+01
 7.726539e-04 9.326681e+00 1.119241e+00 1.181509e+00 1.047950e+01 5.273651e+03 8.323533e-04 1.127275e+01
 7.753272e-04 9.319069e+00 1.121301e+00 1.183833e+00 1.047410e+01 5.199625e+03 8.354404e-04 1.126923e+01
 7.780097e-04 9.311357e+00 1.123361e+00 1.186157e+00 1.046860e+01 5.126349e+03 8.385396e-04 1.126560e+01
 7.807015e-04 9.303746e+00 1.125420e+00 1.188481e+00 1.046320e+01 5.054555e+03 8.416510e-04 1.126209e+01
 7.834026e-04 9.296034e+00 1.127479e+00 1.190805e+00 1.045770e+01 4.983485e+03 8.447746e-04 1.125847e+01
 7.861130e-04 9.288323e+00 1.129537e+00 1.193129e+00 1.045220e+01 4.913494e+03 8.479104e-04 1.125485e+01
 7.888329e-04 9.280713e+00 1.131594e+00 1.195453e+00 1.044680e+01 4.844917e+03 8.510586e-04 1.125135e+01
 7.915621e-04 9.273002e+00 1.133650e+00 1.197776e+00 1.044130e+01 4.777028e+03 8.542192e-04 1.124773e+01
 7.943008e-04 9.265292e+00 1.135705e+00 1.200100e+00 1.043580e+01 4.710167e+03 8.573922e-04 1.124412e+01
 7.970490e-04 9.257583e+00 1.137760e+00 1.202423e+00 1.043030e+01 4.644317e+03 8.605777e-04 1.124052e+01
 7.998066e-04 9.249873e+00 1.139813e+00 1.204746e+00 1.042480e+01 4.579463e+03 8.637757e-04 1.123692e+01
 8.025738e-04 9.242064e+00 1.141866e+00 1.207068e+00 1.041920e+01 4.515261e+03 8.669863e-04 1.123320e+01
 8.053506e-04 9.234356e+00 1.143918e+00 1.209391e+00 1.041370e+01 4.452355e+03 8.702096e-04 1.122961e+01
 8.081370e-04 9.226649e+00 1.145969e+00 1.211713e+00 1.040820e+01 4.390397e+03 8.734456e-04 1.122602e+01
 8.109331e-04 9.218841e+00 1.148018e+00 1.214034e+00 1.040260e+01 4.329058e+03 8.766943e-04 1.122232e+01
 8.137388e-04 9.211034e+00 1.150067e+00 1.216356e+00 1.039700e+01 4.268646e+03 8.799558e-04 1.121862e+01
 8.165542e-04 9.203328e+00 1.152115e+00 1.218677e+00 1.039150e+01 4.209452e+03 8.832302e-04 1.121504e+01
 8.193793e-04 9.195522e+00 1.154162e+00 1.220997e+00 1.038590e+01 4.150846e+03 8.865176e-04 1.121134e+01
 8.222143e-04 9.187717e+00 1.156207e+00 1.223317e+00 1.038030e+01 4.093123e+03 8.898179e-04 1.120766e+01
 8.250590e-04 9.179913e+00 1.158252e+00 1.225637e+00 1.037470e+01 4.036269e+03 8.931312e-04 1.120397e+01
 8.279136e-04 9.172109e+00 1.160296e+00 1.227956e+00 1.036910e+01 3.980271e+03 8.964577e-04 1.120029e+01
 8.307780e-04 9.164206e+00 1.162338e+00 1.230275e+00 1.036340e+01 3.924829e+03 8.997972e-04 1.119650e+01
 8.336524e-04 9.156404e+00 1.164379e+00 1.232593e+00 1.035780e+01 3.870505e+03 9.031500e-04 1.119282e+01
 8.365367e-04 9.148602e+00 1.166419e+00 1.234910e+00 1.035220e+01 3.816996e+03 9.065161e-04 1.118915e+01
 8.394310e-04 9.140701e+00 1.168458e+00 1.237227e+00 1.034650e+01 3.764016e+03 9.098954e-04 1.118537e+01
 8.423353e-04 9.132801e+00 1.170495e+00 1.239543e+00 1.034080e+01 3.711832e+03 9.132882e-04 1.118159e+01
 8.452497e-04 9.125002e+00 1.172531e+00 1.241858e+00 1.033520e+01 3.660699e+03 9.166944e-04 1.117793e+01
 8.481741e-04 9.117104e+00 1.174566e+00 1.244173e+00 1.032950e+01 3.610068e+03 9.201140e-04 1.117416e+01
 8.511086e-04 9.109206e+00 1.176600e+00 1.246487e+00 1.032380e+01 3.560196e+03 9.235472e-04 1.117039e+01
 8.540534e-04 9.101310e+00 1.178632e+00 1.248800e+00 1.031810e+01 3.511072e+03 9.269941e-04 1.116662e+01
 8.570082e-04 9.093414e+00 1.180663e+00 1.251113e+00 1.031240e+01 3.462683e+03 9.304546e-04 1.116286e+01
 8.599734e-04 9.085419e+00 1.182692e+00 1.253424e+00 1.030660e+01 3.414770e+03 9.339288e-04 1.115899e+01
 8.629487e-04 9.077525e+00 1.184720e+00 1.255735e+00 1.030090e+01 3.367821e+03 9.374168e-04 1.115524e+01
 8.659344e-04 9.069633e+00 1.186746e+00 1.258045e+00 1.029520e+01 3.321573e+03 9.409187e-04 1.115148e+01
 8.689304e-04 9.061641e+00 1.188771e+00 1.260354e+00 1.028940e+01 3.275777e+03 9.444344e-04 1.114762e+01
 8.719368e-04 9.053750e+00 1.190795e+00 1.262662e+00 1.028370e+01 3.230901e+03 9.479642e-04 1.114387e+01
 8.749536e-04 9.045760e+00 1.192817e+00 1.264969e+00 1.027790e+01 3.186462e+03 9.515079e-04 1.114002e+01
 8.779808e-04 9.037772e+00 1.194837e+00 1.267275e+00 1.027210e+01 3.142686e+03 9.550658e-04 1.113616e+01
 8.810184e-04 9.029784e+00 1.196856e+00 1.269580e+00 1.026630e+01 3.099564e+03 9.586378e-04 1.113231e+01
 8.840666e-04 9.021798e+00 1.198873e+00 1.271884e+00 1.026050e+01 3.057085e+03 9.622240e-04 1.112847e+01
 8.871254e-04 9.013813e+00 1.200889e+00 1.274187e+00 1.025470e+01 3.015240e+03 9.658245e-04 1.112462e+01
 8.901947e-04 9.005829e+00 1.202903e+00 1.276489e+00 1.024890e+01 2.974017e+03 9.694394e-04 1.112078e+01
 8.932746e-04 8.997746e+00 1.204915e+00 1.278790e+00 1.024300e+01 2.933193e+03 9.730686e-04 1.111683e+01
 8.963652e-04 8.989765e+00 1.206926e+00 1.281089e+00 1.023720e+01 2.893189e+03 9.767123e-04 1.111300e+01
 8.994665e-04 8.981785e+00 1.208935e+00 1.283388e+00 1.023140e+01 2.853779e+03 9.803705e-04 1.110917e+01
 9.025785e-04 8.973706e+00 1.210942e+00 1.285685e+00 1.022550e+01 2.814749e+03 9.840433e-04 1.110523e+01
 9.057013e-04 8.965629e+00 1.212947e+00 1.287981e+00 1.021960e+01 2.776299e+03 9.877308e-04 1.110129e+01
 9.088349e-04 8.957653e+00 1.214950e+00 1.290275e+00 1.021380e+01 2.738621e+03 9.914330e-04 1.109746e+01
 9.119793e-04 8.949578e+00 1.216952e+00 1.292568e+00 1.020790e+01 2.701302e+03 9.951500e-04 1.109353e+01
 9.151347e-04 8.941505e+00 1.218951e+00 1.294860e+00 1.020200e+01 2.664538e+03 9.988818e-04 1.108960e+01
 9.183009e-04 8.933433e+00 1.220949e+00 1.297151e+00 1.019610e+01 2.628318e+03 1.002629e-03 1.108568e+01
 9.214781e-04 8.925263e+00 1.222945e+00 1.299440e+00 1.019010e+01 2.592446e+03 1.006390e-03 1.108164e+01
 9.246662e-04 8.917194e+00 1.224939e+00 1.301728e+00 1.018420e+01 2.557294e+03 1.010167e-03 1.107772e+01
 9.278654e-04 8.909127e+00 1.226931e+00 1.304014e+00 1.017830e+01 2.522661e+03 1.013959e-03 1.107380e+01
 9.310757e-04 8.900961e+00 1.228921e+00 1.306299e+00 1.017230e+01 2.488358e+03 1.017766e-03 1.106977e+01
 9.342971e-04 8.892897e+00 1.230909e+00 1.308582e+00 1.016640e+01 2.454742e+03 1.021588e-03 1.106586e+01
 9.375296e-04 8.884734e+00 1.232895e+00 1.310863e+00 1.016040e+01 2.421445e+03 1.025426e-03 1.106184e+01
 9.407733e-04 8.876573e+00 1.234879e+00 1.313144e+00 1.015440e+01 2.388641e+03 1.029279e-03 1.105782e+01
 9.440283e-04 8.868514e+00 1.236860e+00 1.315422e+00 1.014850e+01 2.356493e+03 1.033147e-03 1.105391e+01
 9.472945e-04 8.860357e+00 1.238840e+00 1.317699e+00 1.014250e+01 2.324648e+03 1.037031e-03 1.104990e+01
 9.505720e-04 8.852201e+00 1.240817e+00 1.319974e+00 1.013650e+01 2.293273e+03 1.040931e-03 1.104589e+01
